@relation 'keystroke_strong_all'

@attribute holdtime1 numeric
@attribute holdtime2 numeric
@attribute holdtime3 numeric
@attribute holdtime4 numeric
@attribute holdtime5 numeric
@attribute holdtime6 numeric
@attribute holdtime7 numeric
@attribute holdtime8 numeric
@attribute holdtime9 numeric
@attribute holdtime10 numeric
@attribute holdtime11 numeric
@attribute holdtime12 numeric
@attribute holdtime13 numeric
@attribute downdown1 numeric
@attribute downdown2 numeric
@attribute downdown3 numeric
@attribute downdown4 numeric
@attribute downdown5 numeric
@attribute downdown6 numeric
@attribute downdown7 numeric
@attribute downdown8 numeric
@attribute downdown9 numeric
@attribute downdown10 numeric
@attribute downdown11 numeric
@attribute downdown12 numeric
@attribute updown1 numeric
@attribute updown2 numeric
@attribute updown3 numeric
@attribute updown4 numeric
@attribute updown5 numeric
@attribute updown6 numeric
@attribute updown7 numeric
@attribute updown8 numeric
@attribute updown9 numeric
@attribute updown10 numeric
@attribute updown11 numeric
@attribute updown12 numeric
@attribute pressure1 numeric
@attribute pressure2 numeric
@attribute pressure3 numeric
@attribute pressure4 numeric
@attribute pressure5 numeric
@attribute pressure6 numeric
@attribute pressure7 numeric
@attribute pressure8 numeric
@attribute pressure9 numeric
@attribute pressure10 numeric
@attribute pressure11 numeric
@attribute pressure12 numeric
@attribute pressure13 numeric
@attribute fingerarea1 numeric
@attribute fingerarea2 numeric
@attribute fingerarea3 numeric
@attribute fingerarea4 numeric
@attribute fingerarea5 numeric
@attribute fingerarea6 numeric
@attribute fingerarea7 numeric
@attribute fingerarea8 numeric
@attribute fingerarea9 numeric
@attribute fingerarea10 numeric
@attribute fingerarea11 numeric
@attribute fingerarea12 numeric
@attribute fingerarea13 numeric
@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute meanxaccelaration numeric
@attribute meanyaccelaration numeric
@attribute meanzaccelaration numeric
@attribute velocity numeric
@attribute totaltime numeric
@attribute totaldistance numeric
@attribute user_id {100,101,102,103,104,105,200,201,202,203,300,301,302,303,400,401,402,403,404,500,501,502,503,600,601,602,603,604,605,700,701,702,800,801,802,900,1000,1001,1002,1003,1004,1100,1101,1103,1104,1105,1200,1201,1203,1204,1300,1301,1302,1303}

@data
94,119,61,94,94,62,85,124,69,101,117,78,100,493,462,162,391,536,723,489,828,601,129,710,292,399,343,101,297,442,661,404,704,532,28,593,214,0.2928,0.216,0.312,0.24,0.2544,0.1488,0.216,0.2352,0.1776,0.1824,0.1632,0.336,0.1248,0.290323,0.354839,0.354839,0.451613,0.290323,0.322581,0.290323,0.258065,0.322581,0.354839,0.290323,0.354839,0.225806,92.153846,0.223015,0.320099,-0.196278,7.437944,6.355742,1.065824,5916,360.187316,1105
94,94,69,125,101,95,134,68,94,64,124,70,93,588,355,253,445,562,222,529,480,524,73,305,274,494,261,184,320,461,127,395,412,430,9,181,204,0.2448,0.3408,0.2976,0.168,0.2064,0.1824,0.1488,0.0912,0.4176,0.3264,0.3504,0.3264,0.24,0.419355,0.419355,0.451613,0.290323,0.419355,0.322581,0.290323,0.193548,0.483871,0.419355,0.193548,0.387097,0.387097,94.230769,0.256985,0.359801,-0.045248,7.56387,6.18001,1.490607,4703,362.602552,1105
94,101,109,108,149,121,52,141,86,102,127,118,111,673,524,275,496,848,534,425,493,567,138,302,283,579,423,166,388,699,413,373,352,481,36,175,165,0.4032,0.3792,0.24,0.1776,0.2256,0.3504,0.1344,0.0864,0.3744,0.2448,0.1968,0.2496,0.1632,0.419355,0.516129,0.322581,0.354839,0.322581,0.387097,0.225806,0.290323,0.451613,0.387097,0.258065,0.419355,0.258065,109.153846,0.248123,0.354839,-0.995654,5.678321,7.9089,1.000092,5669,361.874352,1105
102,93,100,62,133,70,76,139,101,110,141,101,93,579,437,309,495,595,308,464,505,495,192,270,818,477,344,209,433,462,238,388,366,394,82,129,717,0.288,0.3312,0.1008,0.2112,0.1344,0.2064,0.096,0.1392,0.2256,0.2352,0.1344,0.264,0.144,0.387097,0.354839,0.258065,0.322581,0.290323,0.354839,0.322581,0.290323,0.451613,0.354839,0.225806,0.451613,0.258065,101.615385,0.193108,0.332506,-1.524381,5.915739,7.658614,0.975809,5560,367.146492,1105
94,81,88,63,85,76,93,88,89,95,87,76,86,827,325,667,1780,697,723,3096,569,551,548,709,308,733,244,579,1717,612,647,3003,481,462,453,622,232,0.1776,0.2208,0.2208,0.2112,0.1824,0.1968,0.1968,0.1776,0.2256,0.2064,0.2016,0.1632,0.2064,0.290323,0.290323,0.354839,0.290323,0.258065,0.290323,0.290323,0.258065,0.354839,0.354839,0.354839,0.290323,0.322581,84.692308,0.199015,0.307692,1.063889,1.735601,9.592726,0.565937,10886,363.163931,400
90,89,105,87,87,93,89,123,107,93,86,84,81,717,549,492,1217,594,439,617,435,512,448,512,348,627,460,387,1130,507,346,528,312,405,355,426,264,0.1776,0.216,0.2064,0.2448,0.1776,0.2208,0.1728,0.2112,0.2304,0.2208,0.2064,0.1776,0.216,0.322581,0.387097,0.322581,0.419355,0.290323,0.354839,0.225806,0.387097,0.419355,0.322581,0.290323,0.322581,0.322581,93.384615,0.206031,0.337469,0.895017,2.014341,9.555409,0.65825,6961,374.825498,400
85,94,84,92,90,91,80,98,89,100,81,126,98,1021,441,535,451,849,462,614,532,514,446,512,1319,936,347,451,359,759,371,534,434,425,346,431,1193,0.1776,0.192,0.2112,0.2496,0.144,0.24,0.1584,0.192,0.2016,0.1632,0.1968,0.1536,0.1968,0.387097,0.225806,0.322581,0.387097,0.290323,0.354839,0.290323,0.322581,0.290323,0.290323,0.290323,0.290323,0.419355,92.923077,0.190523,0.320099,0.939874,1.974157,9.55946,0.6223,7794,355.835998,400
83,106,98,94,73,85,88,109,68,82,80,90,82,886,334,568,895,923,481,410,767,579,514,587,357,803,228,470,801,850,396,322,658,511,432,507,267,0.1632,0.1824,0.2016,0.2448,0.1536,0.1968,0.1824,0.192,0.192,0.2112,0.2016,0.1776,0.1728,0.322581,0.290323,0.419355,0.419355,0.290323,0.322581,0.290323,0.322581,0.290323,0.354839,0.290323,0.322581,0.322581,87.538462,0.190154,0.327543,1.089523,2.037166,9.530293,0.593755,7383,361.624509,400
76,70,73,78,82,104,114,86,113,100,72,110,117,603,457,556,593,731,479,352,679,551,447,586,319,527,387,483,515,649,375,238,593,438,347,514,209,0.192,0.2064,0.168,0.2112,0.1584,0.2304,0.1632,0.1776,0.2304,0.1968,0.2016,0.168,0.2544,0.290323,0.290323,0.258065,0.322581,0.225806,0.354839,0.290323,0.225806,0.419355,0.387097,0.290323,0.290323,0.387097,91.923077,0.1968,0.310174,1.291649,1.952368,9.522373,0.669098,6470,348.230026,400
78,73,71,77,68,75,81,112,82,107,101,118,101,549,439,1414,608,571,472,630,398,627,495,523,299,471,366,1343,531,503,397,549,286,545,388,422,181,0.1824,0.2016,0.1872,0.1968,0.144,0.1968,0.1632,0.192,0.1968,0.2016,0.2016,0.1632,0.2064,0.290323,0.290323,0.290323,0.322581,0.322581,0.322581,0.322581,0.322581,0.354839,0.322581,0.290323,0.354839,0.354839,88,0.1872,0.320099,0.687193,1.925652,9.590723,0.654075,7126,364.996274,400
95,77,86,91,81,82,71,87,112,98,90,96,81,657,553,467,383,495,481,957,395,565,493,531,297,562,476,381,292,414,399,886,308,453,395,441,201,0.1632,0.1872,0.24,0.2352,0.1344,0.1728,0.1584,0.1872,0.1872,0.1776,0.2016,0.1584,0.1776,0.290323,0.290323,0.354839,0.322581,0.258065,0.290323,0.290323,0.290323,0.322581,0.354839,0.290323,0.322581,0.354839,88.230769,0.183138,0.310174,0.9925,1.902228,9.5683,0.735643,6355,363.188016,400
85,101,81,90,65,95,95,92,103,106,88,119,105,571,357,505,2054,638,517,385,553,557,499,623,337,486,256,424,1964,573,422,290,461,454,393,535,218,0.216,0.192,0.2064,0.2112,0.1584,0.2112,0.1488,0.1728,0.1776,0.1824,0.2016,0.1968,0.2352,0.322581,0.354839,0.451613,0.387097,0.290323,0.322581,0.225806,0.322581,0.387097,0.322581,0.322581,0.387097,0.354839,94.230769,0.193108,0.342432,1.105488,1.857452,9.56502,0.629119,7701,359.251273,400
83,85,78,93,89,93,84,94,83,94,71,95,97,494,436,521,671,585,463,402,477,590,481,507,301,411,351,443,578,496,370,318,383,507,387,436,206,0.168,0.1968,0.1824,0.2256,0.168,0.1776,0.1632,0.1728,0.2016,0.2352,0.2016,0.1584,0.2208,0.258065,0.354839,0.354839,0.387097,0.225806,0.258065,0.258065,0.290323,0.354839,0.354839,0.322581,0.354839,0.354839,87.615385,0.190154,0.317618,1.15145,1.868594,9.557331,0.699148,6025,364.876786,400
90,88,81,75,91,71,93,93,75,100,92,128,111,506,456,586,1379,642,564,494,506,548,466,599,368,416,368,505,1304,551,493,401,413,473,366,507,240,0.168,0.1728,0.1824,0.2064,0.1776,0.1776,0.1632,0.1728,0.1968,0.192,0.1824,0.1728,0.1632,0.290323,0.516129,0.290323,0.322581,0.258065,0.290323,0.290323,0.225806,0.354839,0.322581,0.354839,0.387097,0.322581,91.384615,0.179077,0.325062,1.269744,1.831138,9.549699,0.614014,7225,375.361387,400
72,92,82,80,70,72,75,66,76,85,100,116,92,430,447,538,1200,569,457,1279,689,617,1128,1031,293,358,355,456,1120,499,385,1204,623,541,1043,931,177,0.1488,0.1872,0.1824,0.2112,0.1728,0.192,0.168,0.168,0.1968,0.1872,0.2256,0.1968,0.1728,0.290323,0.322581,0.258065,0.290323,0.193548,0.354839,0.290323,0.258065,0.322581,0.290323,0.322581,0.548387,0.354839,82.923077,0.185354,0.315136,1.247356,1.83793,9.551138,0.547867,8770,354.579394,400
70,85,81,90,81,80,88,90,91,98,80,81,85,524,441,472,724,528,377,468,450,679,529,1304,390,454,356,391,634,447,297,380,360,588,431,1224,309,0.1728,0.2688,0.192,0.2256,0.192,0.2256,0.1632,0.1824,0.1968,0.192,0.1968,0.1872,0.1728,0.322581,0.322581,0.322581,0.387097,0.290323,0.387097,0.290323,0.258065,0.354839,0.322581,0.290323,0.354839,0.354839,84.615385,0.197538,0.327543,1.15732,1.871149,9.556306,0.646464,6971,375.117109,400
88,74,84,83,68,72,86,89,83,79,97,90,112,457,396,485,454,569,443,475,481,561,554,632,293,369,322,401,371,501,371,389,392,478,475,535,203,0.168,0.1968,0.1968,0.2304,0.1536,0.1728,0.1488,0.168,0.2016,0.1632,0.2064,0.1968,0.216,0.290323,0.419355,0.419355,0.354839,0.322581,0.290323,0.258065,0.290323,0.419355,0.225806,0.290323,0.290323,0.354839,85,0.186092,0.325062,0.9592,1.831944,9.585796,0.705918,5912,372.45739,400
102,88,93,83,82,81,91,79,73,73,72,103,101,490,380,576,1430,491,424,455,556,522,522,745,312,388,292,483,1347,409,343,364,477,449,449,673,209,0.1632,0.192,0.2016,0.2352,0.1824,0.1872,0.1488,0.1872,0.2016,0.1968,0.2016,0.1776,0.1776,0.225806,0.290323,0.387097,0.354839,0.258065,0.290323,0.290323,0.258065,0.387097,0.387097,0.258065,0.354839,0.322581,86.230769,0.188677,0.312655,0.989128,1.821032,9.584876,0.647271,7004,369.103169,400
75,83,84,76,67,70,75,81,117,102,97,98,111,487,459,550,1661,554,419,602,623,603,573,601,306,412,376,466,1585,487,349,527,542,486,471,504,208,0.1488,0.1968,0.1872,0.216,0.168,0.1824,0.1728,0.1824,0.2112,0.2256,0.1872,0.1536,0.1776,0.225806,0.322581,0.322581,0.322581,0.290323,0.322581,0.322581,0.193548,0.387097,0.387097,0.354839,0.258065,0.290323,87.384615,0.185354,0.307692,0.949451,1.818431,9.589388,0.623074,7549,367.873081,400
124,102,85,100,97,86,96,92,100,105,83,103,108,405,469,512,902,538,433,430,614,535,502,557,341,281,367,427,802,441,347,334,522,435,397,474,238,0.168,0.2256,0.1824,0.2352,0.192,0.1872,0.1968,0.1776,0.216,0.1872,0.2112,0.1968,0.1968,0.322581,0.354839,0.290323,0.387097,0.322581,0.290323,0.322581,0.258065,0.290323,0.322581,0.322581,0.354839,0.322581,98.538462,0.197908,0.320099,1.007878,1.82452,9.582263,0.677674,6346,372.573197,400
93,97,103,91,85,73,90,97,85,95,101,84,96,1105,440,810,950,570,442,535,624,573,493,717,297,1012,343,707,859,485,369,445,527,488,398,616,213,0.1776,0.192,0.1872,0.2208,0.1824,0.1824,0.1536,0.192,0.192,0.2016,0.2016,0.168,0.1968,0.290323,0.258065,0.354839,0.354839,0.290323,0.354839,0.290323,0.290323,0.354839,0.322581,0.322581,0.322581,0.354839,91.538462,0.188308,0.320099,0.955505,1.819478,9.588536,0.596687,7652,371.051065,400
95,98,97,89,95,92,106,86,78,97,69,88,113,476,421,527,651,597,443,529,467,518,531,552,303,381,323,430,562,502,351,423,381,440,434,483,215,0.1776,0.2112,0.1824,0.2688,0.1872,0.216,0.1824,0.1776,0.1872,0.2112,0.1776,0.1584,0.24,0.322581,0.419355,0.290323,0.354839,0.258065,0.354839,0.290323,0.290323,0.322581,0.354839,0.290323,0.322581,0.354839,92.538462,0.198277,0.325062,0.959062,1.812203,9.589676,0.679406,6128,365.309912,400
110,93,91,95,84,99,101,86,85,83,87,79,106,447,420,537,675,502,411,477,450,529,506,532,299,337,327,446,580,418,312,376,364,444,423,445,220,0.1776,0.2016,0.2112,0.2352,0.1872,0.2016,0.1968,0.192,0.2064,0.2352,0.2016,0.2064,0.1968,0.290323,0.290323,0.354839,0.354839,0.290323,0.387097,0.354839,0.290323,0.387097,0.354839,0.290323,0.387097,0.322581,92.230769,0.203815,0.334988,0.958176,1.827777,9.586786,0.73847,5891,369.870671,400
57,75,85,94,72,73,89,88,82,67,85,61,85,643,439,490,555,694,485,2207,437,774,664,676,361,586,364,405,461,622,412,2118,349,692,597,591,300,0.1056,0.1392,0.12,0.168,0.1488,0.1488,0.1296,0.1344,0.1632,0.1248,0.144,0.0912,0.0864,0.258065,0.258065,0.258065,0.354839,0.258065,0.258065,0.225806,0.258065,0.322581,0.322581,0.258065,0.290323,0.225806,77.923077,0.131077,0.272953,-1.651309,6.030856,7.551646,0.602128,8510,362.319037,400
73,83,68,62,55,53,71,72,91,86,85,78,85,504,438,581,820,538,509,489,546,648,508,592,295,431,355,513,758,483,456,418,474,557,422,507,217,0.1056,0.144,0.1104,0.168,0.1248,0.1248,0.1344,0.1152,0.1776,0.12,0.1488,0.1104,0.0864,0.225806,0.258065,0.193548,0.290323,0.225806,0.225806,0.258065,0.129032,0.290323,0.290323,0.290323,0.225806,0.290323,74,0.128492,0.245658,-1.692321,5.977113,7.587018,0.655271,6553,376.764616,400
87,90,85,83,61,55,91,71,54,67,78,72,70,437,353,488,499,583,404,516,466,490,444,528,294,350,263,403,416,522,349,425,395,436,377,450,222,0.0912,0.1968,0.12,0.168,0.1056,0.1296,0.1248,0.1296,0.1728,0.1248,0.1584,0.096,0.096,0.258065,0.451613,0.258065,0.354839,0.193548,0.258065,0.322581,0.193548,0.322581,0.290323,0.290323,0.193548,0.290323,74.153846,0.131815,0.282878,-1.708217,6.01725,7.551957,0.761623,5572,375.835863,400
71,76,65,62,78,78,88,85,81,66,99,76,93,739,435,526,427,593,432,622,491,600,443,595,316,668,359,461,365,515,354,534,406,519,377,496,240,0.096,0.1344,0.1104,0.1584,0.12,0.144,0.1296,0.1248,0.1488,0.1056,0.1584,0.1008,0.0864,0.290323,0.258065,0.322581,0.322581,0.193548,0.290323,0.258065,0.225806,0.322581,0.225806,0.354839,0.322581,0.290323,78.307692,0.124431,0.282878,-1.77461,6.03256,7.524826,0.697463,6312,366.388397,400
62,81,76,108,88,73,83,75,63,77,89,70,82,630,412,620,355,545,471,458,433,517,480,591,289,568,331,544,247,457,398,375,358,454,403,502,219,0.0864,0.144,0.12,0.1728,0.1152,0.1728,0.12,0.1296,0.144,0.1056,0.1488,0.0912,0.0768,0.225806,0.290323,0.322581,0.322581,0.258065,0.354839,0.290323,0.193548,0.290323,0.193548,0.290323,0.290323,0.225806,79,0.125169,0.272953,-1.826177,5.991087,7.545235,0.725525,5883,365.720092,400
65,77,74,87,107,67,85,79,61,64,75,69,78,527,415,1199,565,557,419,770,408,540,473,631,312,462,338,1125,478,450,352,685,329,479,409,556,243,0.1056,0.192,0.1104,0.1824,0.144,0.1536,0.1488,0.1344,0.1488,0.1104,0.1488,0.096,0.0864,0.322581,0.322581,0.225806,0.322581,0.322581,0.258065,0.290323,0.193548,0.322581,0.225806,0.290323,0.225806,0.258065,76,0.135508,0.275434,-1.816727,5.984906,7.552268,0.675298,6894,363.102,400
60,71,72,96,82,64,73,73,54,71,97,67,72,651,471,717,1373,608,523,499,465,579,532,1012,332,591,400,645,1277,526,459,426,392,525,461,915,265,0.12,0.1488,0.1536,0.1776,0.1296,0.1392,0.12,0.1344,0.1584,0.1248,0.1488,0.1152,0.1056,0.258065,0.258065,0.354839,0.322581,0.258065,0.258065,0.258065,0.258065,0.290323,0.322581,0.258065,0.225806,0.258065,73.230769,0.136615,0.275434,-1.703003,5.680577,7.809529,0.580429,7834,364.270179,400
70,82,53,92,64,56,81,73,72,73,71,65,71,722,500,576,607,1427,705,570,513,644,571,702,359,652,418,523,515,1363,649,489,440,572,498,631,294,0.1008,0.1344,0.12,0.2112,0.1056,0.1296,0.1248,0.1344,0.1584,0.1008,0.1632,0.0864,0.0864,0.258065,0.225806,0.290323,0.387097,0.193548,0.258065,0.225806,0.225806,0.258065,0.322581,0.322581,0.258065,0.258065,71,0.127385,0.26799,-1.768222,5.735552,7.754854,0.554471,7967,365.613093,400
55,60,88,82,87,77,80,87,68,65,83,73,72,518,411,524,626,609,456,558,484,586,481,551,288,463,351,436,544,522,379,478,397,518,416,468,215,0.0912,0.1488,0.1104,0.1776,0.1344,0.1488,0.1248,0.1488,0.1488,0.1056,0.1632,0.0864,0.0768,0.193548,0.387097,0.258065,0.322581,0.258065,0.290323,0.258065,0.258065,0.322581,0.258065,0.290323,0.290323,0.225806,75.153846,0.128123,0.277916,-1.844617,5.723926,7.745565,0.68288,6164,356.783636,400
76,62,64,69,68,72,82,80,64,79,72,85,72,1374,452,474,900,624,501,480,480,582,517,581,293,1298,390,410,831,556,429,398,400,518,438,509,208,0.1008,0.1296,0.1008,0.1776,0.1152,0.1488,0.1152,0.1296,0.1344,0.1392,0.1488,0.096,0.0768,0.258065,0.258065,0.258065,0.354839,0.290323,0.322581,0.258065,0.225806,0.290323,0.322581,0.290323,0.258065,0.225806,72.692308,0.124062,0.277916,-1.914325,5.732605,7.72206,0.61864,7330,356.155342,400
67,66,88,65,89,74,73,86,75,82,71,73,69,554,369,456,743,496,395,540,419,500,413,575,288,487,303,368,678,407,321,467,333,425,331,504,215,0.1152,0.1344,0.1296,0.1872,0.1296,0.1344,0.1152,0.1344,0.1584,0.1152,0.144,0.096,0.0768,0.258065,0.193548,0.258065,0.290323,0.225806,0.258065,0.225806,0.258065,0.258065,0.290323,0.258065,0.258065,0.193548,75.230769,0.128492,0.248139,-1.894723,5.732041,7.726722,0.743864,5817,369.886124,400
89,73,66,62,88,74,53,76,62,66,73,72,73,699,432,511,399,599,489,525,546,563,510,634,328,610,359,445,337,511,415,472,470,501,444,561,256,0.096,0.1536,0.1344,0.2064,0.1248,0.1536,0.12,0.144,0.1488,0.1056,0.1488,0.096,0.0768,0.225806,0.258065,0.290323,0.354839,0.258065,0.258065,0.258065,0.258065,0.258065,0.258065,0.258065,0.322581,0.225806,71.307692,0.131446,0.26799,-1.827179,5.61484,7.829201,0.668357,6308,367.973482,400
77,56,64,75,64,81,72,83,67,75,109,62,63,694,545,600,534,528,477,477,553,649,530,806,374,617,489,536,459,464,396,405,470,582,455,697,312,0.0864,0.1344,0.12,0.1584,0.1248,0.1392,0.1296,0.1344,0.1488,0.12,0.1632,0.1056,0.0672,0.225806,0.258065,0.354839,0.258065,0.290323,0.258065,0.290323,0.258065,0.258065,0.290323,0.290323,0.225806,0.193548,72.923077,0.125538,0.265509,-1.856611,5.629735,7.811612,0.615989,6830,367.576695,400
77,52,85,97,87,59,83,95,78,75,72,74,76,549,408,500,553,586,469,487,566,589,511,741,344,472,356,415,456,499,410,404,471,511,436,669,270,0.096,0.1488,0.1392,0.2064,0.1248,0.1536,0.1248,0.1392,0.1728,0.0912,0.1632,0.0864,0.1008,0.322581,0.258065,0.258065,0.290323,0.193548,0.290323,0.290323,0.16129,0.322581,0.225806,0.258065,0.290323,0.290323,77.692308,0.1344,0.265509,-1.898257,5.569489,7.84413,0.644038,6379,356.15032,400
64,68,46,57,78,67,97,93,58,62,82,70,86,535,410,492,453,631,410,502,426,566,414,563,288,471,342,446,396,553,343,405,333,508,352,481,218,0.1104,0.144,0.1056,0.1824,0.1104,0.1392,0.12,0.1296,0.1392,0.1008,0.1632,0.1008,0.0768,0.258065,0.225806,0.290323,0.322581,0.258065,0.290323,0.290323,0.225806,0.322581,0.290323,0.290323,0.322581,0.225806,71.384615,0.1248,0.277916,-1.954359,5.627226,7.789524,0.732284,5776,362.631347,400
64,80,63,84,79,76,78,74,54,77,74,71,60,540,563,482,531,488,427,469,445,580,473,670,369,476,483,419,447,409,351,391,371,526,396,596,298,0.0912,0.1344,0.1152,0.1632,0.12,0.144,0.1296,0.1344,0.1392,0.096,0.1536,0.096,0.0672,0.290323,0.322581,0.322581,0.322581,0.322581,0.354839,0.290323,0.258065,0.290323,0.225806,0.258065,0.258065,0.290323,71.846154,0.121846,0.292804,-1.962359,5.615612,7.795785,0.696677,6097,361.283218,400
91,69,60,84,75,73,73,80,60,87,93,82,69,581,420,470,849,546,480,811,451,515,524,720,371,490,351,410,765,471,407,738,371,455,437,627,289,0.1008,0.144,0.1152,0.1776,0.1248,0.1584,0.1344,0.1344,0.1584,0.1296,0.1536,0.0912,0.0816,0.258065,0.258065,0.225806,0.322581,0.258065,0.290323,0.258065,0.225806,0.290323,0.354839,0.290323,0.193548,0.290323,76.615385,0.131077,0.270471,-1.978658,5.507447,7.867381,0.651302,6807,367.913021,400
68,83,52,73,73,93,82,87,66,95,85,86,61,426,418,480,605,685,482,633,411,553,434,621,333,358,335,428,532,612,389,551,324,487,339,536,247,0.0864,0.1632,0.1104,0.1536,0.1008,0.1584,0.1152,0.1392,0.168,0.1104,0.1584,0.0816,0.072,0.322581,0.322581,0.258065,0.290323,0.193548,0.290323,0.258065,0.225806,0.290323,0.258065,0.290323,0.193548,0.290323,77.230769,0.124431,0.26799,-1.973685,5.556746,7.835071,0.699463,6142,361.369742,400
63,63,59,81,63,80,65,97,47,44,98,77,72,503,405,482,534,524,484,391,455,514,440,548,299,440,342,423,453,461,404,326,358,467,396,450,222,0.0768,0.1632,0.1104,0.1584,0.12,0.1392,0.1296,0.1344,0.1536,0.1344,0.1488,0.1104,0.0768,0.225806,0.258065,0.258065,0.290323,0.193548,0.290323,0.258065,0.193548,0.290323,0.354839,0.258065,0.322581,0.258065,69.923077,0.127385,0.265509,-2.00763,5.544591,7.835255,0.73061,5651,356.433083,400
63,74,65,74,71,87,94,103,71,63,75,70,63,447,651,395,398,886,419,592,399,559,435,537,315,384,577,330,324,815,332,498,296,488,372,462,245,0.0864,0.1632,0.1296,0.1728,0.1248,0.144,0.1296,0.1296,0.1488,0.1152,0.1536,0.0864,0.072,0.258065,0.322581,0.258065,0.322581,0.193548,0.387097,0.290323,0.193548,0.322581,0.322581,0.290323,0.225806,0.225806,74.846154,0.127385,0.277916,-2.054904,5.579802,7.797731,0.733314,6096,361.336425,400
63,66,77,86,61,68,70,77,76,72,74,92,64,734,410,501,402,503,390,441,500,578,480,518,303,671,344,424,316,442,322,371,423,502,408,444,211,0.0912,0.144,0.12,0.2016,0.1008,0.1344,0.1248,0.1296,0.144,0.1008,0.1536,0.0864,0.0672,0.193548,0.290323,0.258065,0.387097,0.258065,0.290323,0.258065,0.258065,0.354839,0.290323,0.290323,0.225806,0.225806,72.769231,0.122954,0.275434,-2.009403,5.513559,7.856769,0.714844,5824,352.883453,400
54,73,62,69,56,71,79,63,73,62,74,99,73,676,469,473,914,1648,580,508,569,671,602,620,400,622,396,411,845,1592,509,429,506,598,540,546,301,0.1152,0.1104,0.1248,0.1296,0.1104,0.1104,0.096,0.1152,0.1152,0.1008,0.1152,0.1056,0.1104,0.193548,0.322581,0.354839,0.290323,0.258065,0.258065,0.193548,0.225806,0.225806,0.193548,0.225806,0.290323,0.290323,69.846154,0.112246,0.255583,-0.333001,0.361225,9.794242,0.573868,8203,367.662545,400
87,83,63,84,75,60,64,81,64,65,78,80,95,497,455,524,517,816,1531,546,461,555,479,563,373,410,372,461,433,741,1471,482,380,491,414,485,293,0.096,0.12,0.1152,0.1344,0.1056,0.0912,0.1008,0.1152,0.1248,0.1056,0.1248,0.0816,0.096,0.193548,0.290323,0.258065,0.290323,0.258065,0.193548,0.258065,0.258065,0.290323,0.290323,0.290323,0.225806,0.193548,75.307692,0.108554,0.253102,-0.336777,0.358359,9.794219,0.633642,7412,372.789293,400
79,63,72,89,71,74,85,75,67,73,70,75,74,653,474,531,1210,1265,707,762,553,671,498,534,344,574,411,459,1121,1194,633,677,478,604,425,464,269,0.0816,0.1104,0.1104,0.1344,0.096,0.1056,0.1008,0.096,0.1152,0.1056,0.1152,0.0864,0.0912,0.225806,0.290323,0.290323,0.290323,0.193548,0.193548,0.322581,0.225806,0.290323,0.258065,0.193548,0.193548,0.225806,74.384615,0.103754,0.245658,-0.345582,0.356172,9.794,0.568951,8276,368.857571,400
62,78,83,83,84,84,120,131,84,76,64,85,55,575,429,534,374,781,608,539,531,556,595,604,362,513,351,451,291,697,524,419,400,472,519,540,277,0.096,0.1296,0.1008,0.1344,0.1152,0.1152,0.1152,0.1152,0.1248,0.0816,0.1104,0.1008,0.0864,0.258065,0.258065,0.225806,0.258065,0.193548,0.258065,0.258065,0.225806,0.290323,0.193548,0.193548,0.258065,0.258065,83.769231,0.109662,0.240695,-0.368822,0.360788,9.792987,0.652197,6543,355.358874,400
73,65,73,88,95,65,102,102,70,72,74,81,84,587,429,471,383,735,524,436,486,540,444,497,341,514,364,398,295,640,459,334,384,470,372,423,260,0.1008,0.1056,0.1104,0.1248,0.1152,0.0912,0.1152,0.1152,0.12,0.1056,0.1152,0.0864,0.0816,0.258065,0.225806,0.290323,0.258065,0.258065,0.193548,0.225806,0.193548,0.258065,0.290323,0.258065,0.258065,0.193548,80.307692,0.106708,0.243176,-0.377628,0.361582,9.792607,0.708397,5957,368.512033,400
81,62,60,75,71,46,65,93,90,80,83,102,76,445,416,532,595,538,392,463,385,517,497,538,365,364,354,472,520,467,346,398,292,427,417,455,263,0.0768,0.1056,0.1008,0.1344,0.1104,0.1008,0.1152,0.1104,0.1152,0.096,0.12,0.0768,0.0864,0.16129,0.225806,0.193548,0.258065,0.258065,0.290323,0.225806,0.258065,0.258065,0.290323,0.322581,0.258065,0.193548,75.692308,0.103754,0.245658,-0.379055,0.355355,9.79278,0.738434,5759,370.900809,400
64,69,57,79,74,71,89,98,61,73,79,76,54,543,461,480,373,660,436,341,443,541,421,487,388,479,392,423,294,586,365,252,345,480,348,408,312,0.0816,0.1104,0.1104,0.1392,0.12,0.1056,0.1152,0.1104,0.1248,0.096,0.12,0.0864,0.0864,0.225806,0.258065,0.290323,0.290323,0.258065,0.225806,0.322581,0.225806,0.290323,0.193548,0.258065,0.258065,0.290323,72.615385,0.108185,0.260546,-0.368224,0.360431,9.793022,0.743519,5628,366.145799,400
