@relation keystroketouch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute holdtime1 numeric
@attribute holdtime2 numeric
@attribute holdtime3 numeric
@attribute holdtime4 numeric
@attribute holdtime5 numeric
@attribute holdtime6 numeric
@attribute holdtime7 numeric
@attribute holdtime8 numeric
@attribute holdtime9 numeric
@attribute holdtime10 numeric
@attribute holdtime11 numeric
@attribute holdtime12 numeric
@attribute holdtime13 numeric
@attribute holdtime14 numeric
@attribute downdown1 numeric
@attribute downdown2 numeric
@attribute downdown3 numeric
@attribute downdown4 numeric
@attribute downdown5 numeric
@attribute downdown6 numeric
@attribute downdown7 numeric
@attribute downdown8 numeric
@attribute downdown9 numeric
@attribute downdown10 numeric
@attribute downdown11 numeric
@attribute downdown12 numeric
@attribute downdown13 numeric
@attribute updown1 numeric
@attribute updown2 numeric
@attribute updown3 numeric
@attribute updown4 numeric
@attribute updown5 numeric
@attribute updown6 numeric
@attribute updown7 numeric
@attribute updown8 numeric
@attribute updown9 numeric
@attribute updown10 numeric
@attribute updown11 numeric
@attribute updown12 numeric
@attribute updown13 numeric
@attribute pressure1 numeric
@attribute pressure2 numeric
@attribute pressure3 numeric
@attribute pressure4 numeric
@attribute pressure5 numeric
@attribute pressure6 numeric
@attribute pressure7 numeric
@attribute pressure8 numeric
@attribute pressure9 numeric
@attribute pressure10 numeric
@attribute pressure11 numeric
@attribute pressure12 numeric
@attribute pressure13 numeric
@attribute pressure14 numeric
@attribute fingerarea1 numeric
@attribute fingerarea2 numeric
@attribute fingerarea3 numeric
@attribute fingerarea4 numeric
@attribute fingerarea5 numeric
@attribute fingerarea6 numeric
@attribute fingerarea7 numeric
@attribute fingerarea8 numeric
@attribute fingerarea9 numeric
@attribute fingerarea10 numeric
@attribute fingerarea11 numeric
@attribute fingerarea12 numeric
@attribute fingerarea13 numeric
@attribute fingerarea14 numeric
@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute user_id {1,2,3,4,5,6,7,8,9,10,20,21,24,25,26,27,28,29,35,36,37,38,40,41,50,51,53,54,55,65,66,68,69,70,71,73,80,81,82,83,84,85}

@data
0.452586,0.497778,0.528226,0.2493,0.373626,0.555556,0.444853,0.621495,0.476,0.365297,0.144286,0.376147,0.617801,0.535211,0.033708,0.149867,0.024406,0.032501,0.030267,0.029627,0.01657,0.108535,0.020139,0.056545,0.002978,0.296507,0.023032,0.033636,0.162542,0.018776,0.03187,0.033848,0.024972,0.015259,0.104325,0.017433,0.057143,0.002674,0.291595,0.02052,0.170507,0.572816,0.283133,0.42446,0.329268,0.402062,0.203008,0.372093,0.38835,0.345455,0.547619,0.164062,0.355372,0.420455,0.271028,0.464286,0.390681,0.296296,0.274194,0.222222,0.239631,0.185185,0.185185,0.259259,0.37037,0.247312,0.390681,0.296296,0.567327,0.456369,0.414086,26
0.426724,0.4,0.487903,0.268908,0.509158,0.550926,0.386029,0.579439,0.368,0.511416,0.172857,0.490826,0.795812,0.596244,0.008471,0.137695,0.022637,0.013079,0.026,0.017693,0.015429,0.077977,0.012331,0.046264,0.010799,0.061927,0.012214,0.008566,0.158847,0.017741,0.012098,0.02593,0.01308,0.014912,0.075199,0.010907,0.044092,0.010335,0.052009,0.007283,0.343318,0.572816,0.246988,0.42446,0.719512,0.474227,0.330827,0.465116,0.514563,0.318182,0.404762,0.234375,0.280992,0.420455,0.336449,0.428571,0.283154,0.259259,0.37788,0.333333,0.308756,0.259259,0.333333,0.185185,0.185185,0.175627,0.21147,0.222222,0.605446,0.561176,0.382903,26
0.465517,0.32,0.483871,0.32493,0.380952,0.430556,0.441176,0.542056,0.396,0.497717,0.185714,0.559633,0.602094,0.43662,0.007644,0.12286,0.021236,0.069997,0.025702,0.02553,0.019001,0.082543,0.016997,0.085527,0.004731,0.059202,0.012353,0.007514,0.15109,0.01641,0.067772,0.029097,0.022475,0.017736,0.0812,0.015242,0.083422,0.004195,0.0456,0.010015,0.274194,0.38835,0.204819,0.244604,0.609756,0.608247,0.278195,0.5,0.504854,0.390909,0.404762,0.257812,0.289256,0.306818,0.28972,0.25,0.21147,0.148148,0.37788,0.444444,0.274194,0.222222,0.37037,0.333333,0.296296,0.21147,0.247312,0.185185,0.562376,0.48697,0.37901,26
0.62069,0.475556,0.520161,0.372549,0.450549,0.476852,0.393382,0.640187,0.376,0.543379,0.184286,0.555046,0.581152,0.525822,0.009172,0.154051,0.021826,0.093629,0.029672,0.063647,0.013643,0.085177,0.028566,0.04653,0.001873,0.082487,0.034757,0.00814,0.168452,0.016336,0.0904,0.031176,0.060051,0.013029,0.080141,0.027054,0.043739,0.001345,0.069017,0.032775,0.308756,0.572816,0.216867,0.251799,0.390244,0.402062,0.315789,0.476744,0.466019,0.345455,0.392857,0.3125,0.487603,0.443182,0.233645,0.392857,0.21147,0.148148,0.274194,0.259259,0.274194,0.333333,0.333333,0.296296,0.185185,0.318996,0.318996,0.259259,0.637624,0.518225,0.379571,26
0.482759,0.551111,0.459677,0.355742,0.472527,0.537037,0.455882,0.607477,0.46,0.643836,0.151429,0.646789,0.575916,0.535211,0.005539,0.175352,0.029052,0.058602,0.029771,0.082942,0.014834,0.067615,0.047991,0.052734,0.001937,0.080258,0.013191,0.00531,0.182859,0.02469,0.055786,0.030681,0.078602,0.013376,0.063725,0.045487,0.047972,0.001593,0.061868,0.011205,0.37788,0.504854,0.204819,0.23741,0.585366,0.536083,0.293233,0.348837,0.495146,0.345455,0.345238,0.460937,0.330579,0.556818,0.523364,0.357143,0.283154,0.259259,0.37788,0.296296,0.343318,0.185185,0.259259,0.185185,0.185185,0.426523,0.354839,0.333333,0.654455,0.549152,0.440344,26
0.534483,0.506667,0.435484,0.322129,0.318681,0.388889,0.444853,0.542056,0.348,0.625571,0.178571,0.573394,0.612565,0.516432,0.007293,0.138075,0.016074,0.031715,0.022725,0.023452,0.014784,0.067966,0.043039,0.029602,0.003066,0.048303,0.008654,0.006762,0.150351,0.012123,0.029629,0.027811,0.020929,0.013475,0.066549,0.041867,0.025309,0.00257,0.034015,0.006163,0.37788,0.533981,0.355422,0.42446,0.365854,0.608247,0.293233,0.395349,0.475728,0.354545,0.47619,0.28125,0.429752,0.522727,0.401869,0.392857,0.283154,0.37037,0.308756,0.407407,0.239631,0.222222,0.333333,0.333333,0.407407,0.247312,0.354839,0.259259,0.588614,0.599449,0.472088,26
0.538793,0.346667,0.375,0.333333,0.410256,0.430556,0.301471,0.565421,0.42,0.511416,0.17,0.527523,0.513089,0.577465,0.009097,0.103842,0.016296,0.040696,0.034534,0.083596,0.015181,0.061995,0.024995,0.048835,0.005003,0.073569,0.0067,0.008541,0.130403,0.013454,0.038367,0.037114,0.080623,0.015804,0.059665,0.022958,0.046649,0.004555,0.061622,0.005533,0.412442,0.417476,0.355422,0.258993,0.573171,0.608247,0.240601,0.383721,0.572816,0.309091,0.702381,0.3125,0.305785,0.420455,0.504673,0.321429,0.354839,0.259259,0.37788,0.407407,0.239631,0.259259,0.333333,0.185185,0.37037,0.318996,0.247312,0.185185,0.551485,0.581577,0.438787,26
0.478448,0.564444,0.487903,0.313725,0.424908,0.388889,0.338235,0.560748,0.616,0.493151,0.192857,0.688073,0.717277,0.478873,0.006942,0.13237,0.016959,0.010665,0.021832,0.026717,0.008335,0.085529,0.023615,0.029957,0.00269,0.057964,0.011586,0.006737,0.140007,0.012049,0.008794,0.02405,0.024199,0.008472,0.083495,0.019243,0.028219,0.002114,0.037466,0.007704,0.447005,0.572816,0.271084,0.374101,0.609756,0.608247,0.233083,0.406977,0.242718,0.154545,0.25,0.242187,0.487603,0.443182,0.420561,0.535714,0.354839,0.333333,0.412442,0.407407,0.205069,0.222222,0.259259,0.111111,0.185185,0.247312,0.390681,0.185185,0.637624,0.528613,0.431778,26
0.5,0.297778,0.334677,0.313725,0.424908,0.388889,0.452206,0.481308,0.492,0.538813,0.16,0.582569,0.628272,0.464789,0.005814,0.118296,0.014747,0.020488,0.028183,0.017218,0.018257,0.065156,0.012236,0.048657,0.003106,0.061927,0.007747,0.005485,0.148504,0.01264,0.018595,0.030384,0.014686,0.016844,0.066019,0.009336,0.045944,0.002714,0.047079,0.005042,0.412442,0.572816,0.246988,0.294964,0.45122,0.608247,0.300752,0.418605,0.572816,0.336364,0.440476,0.273437,0.371901,0.534091,0.551402,0.428571,0.247312,0.222222,0.205069,0.296296,0.274194,0.222222,0.481481,0.185185,0.185185,0.318996,0.318996,0.333333,0.555446,0.579237,0.421747,26
0.517241,0.404444,0.439516,0.322129,0.454212,0.458333,0.345588,0.462617,0.26,0.643836,0.138571,0.614679,0.675393,0.492958,0.005814,0.111449,0.010839,0.009823,0.021236,0.021552,0.01146,0.073762,0.009379,0.045023,0.004755,0.039386,0.007259,0.005385,0.132989,0.006801,0.007785,0.022664,0.018134,0.011494,0.075375,0.00924,0.0403,0.004483,0.022923,0.003922,0.447005,0.572816,0.283133,0.316547,0.597561,0.608247,0.353383,0.569767,0.572816,0.409091,0.702381,0.328125,0.404959,0.772727,0.551402,0.5,0.283154,0.259259,0.274194,0.333333,0.37788,0.296296,0.37037,0.259259,0.518519,0.354839,0.283154,0.37037,0.564851,0.707577,0.531647,26
0.590517,0.444444,0.383065,0.263305,0.424908,0.444444,0.444853,0.434579,0.272,0.534247,0.211429,0.53211,0.60733,0.530516,0.006992,0.086345,0.016222,0.026214,0.029473,0.013181,0.017959,0.050404,0.017092,0.021271,0.003306,0.066634,0.007189,0.006136,0.105283,0.013232,0.025316,0.031671,0.009929,0.016646,0.052957,0.016814,0.018783,0.002626,0.054474,0.004762,0.412442,0.572816,0.283133,0.352518,0.597561,0.608247,0.218045,0.430233,0.572816,0.363636,0.452381,0.382812,0.363636,0.409091,0.504673,0.428571,0.318996,0.296296,0.37788,0.444444,0.274194,0.259259,0.444444,0.259259,0.296296,0.283154,0.318996,0.296296,0.568812,0.604971,0.501587,26
0.396552,0.466667,0.431452,0.27451,0.373626,0.481481,0.4375,0.574766,0.432,0.511416,0.17,0.577982,0.544503,0.408451,0.005639,0.117155,0.012461,0.032052,0.009527,0.016387,0.088654,0.036003,0.021615,0.120978,0.001489,0.115185,0.009352,0.005911,0.133358,0.008575,0.030917,0.013163,0.012664,0.087342,0.033186,0.019433,0.11843,0.001041,0.10032,0.007774,0.37788,0.572816,0.355422,0.438849,0.463415,0.556701,0.135338,0.360465,0.524272,0.327273,0.571429,0.3125,0.305785,0.397727,0.457944,0.428571,0.462366,0.296296,0.239631,0.333333,0.170507,0.148148,0.296296,0.185185,0.37037,0.318996,0.247312,0.259259,0.556931,0.567867,0.419193,26
0.439655,0.484444,0.419355,0.294118,0.461538,0.402778,0.547794,0.607477,0.292,0.547945,0.174286,0.545872,0.732984,0.525822,0.008746,0.13275,0.016664,0.083581,0.022824,0.016862,0.016371,0.075694,0.011284,0.042719,0.003538,0.063661,0.009911,0.008766,0.147026,0.01301,0.081942,0.02405,0.014151,0.013674,0.071845,0.010764,0.039859,0.003066,0.050776,0.005813,0.37788,0.572816,0.355422,0.42446,0.487805,0.608247,0.323308,0.569767,0.572816,0.354545,0.440476,0.34375,0.404959,0.443182,0.411215,0.464286,0.390681,0.555556,0.274194,0.481481,0.343318,0.481481,0.481481,0.444444,0.296296,0.426523,0.462366,0.185185,0.602475,0.643897,0.635099,26
0.469828,0.391111,0.53629,0.254902,0.520147,0.347222,0.378676,0.663551,0.332,0.520548,0.105714,0.527523,0.649215,0.70892,0.006065,0.117155,0.02013,0.042997,0.029969,0.032951,0.00635,0.074816,0.028376,0.040592,0.001785,0.040624,0.008654,0.005911,0.139638,0.014341,0.042231,0.029592,0.030977,0.005945,0.068844,0.027387,0.038272,0.001697,0.028839,0.005673,0.37788,0.378641,0.355422,0.266187,0.573171,0.608247,0.285714,0.488372,0.572816,0.345455,0.52381,0.265625,0.338843,0.420455,0.551402,0.25,0.390681,0.296296,0.412442,0.518519,0.239631,0.296296,0.444444,0.259259,0.296296,0.247312,0.354839,0.259259,0.575743,0.572546,0.500247,26
0.525862,0.44,0.487903,0.313725,0.538462,0.328704,0.522059,0.5,0.316,0.525114,0.162857,0.541284,0.497382,0.474178,0.006215,0.121719,0.014747,0.146281,0.029076,0.050347,0.014734,0.064454,0.012379,0.044846,0.001249,0.055982,0.008585,0.005735,0.140007,0.009831,0.144113,0.028207,0.048635,0.012385,0.064607,0.011574,0.042416,0.000841,0.043382,0.007634,0.205069,0.368932,0.240964,0.266187,0.719512,0.608247,0.270677,0.406977,0.572816,0.263636,0.702381,0.234375,0.363636,0.443182,0.383178,0.214286,0.21147,0.222222,0.447005,0.481481,0.274194,0.222222,0.37037,0.148148,0.444444,0.175627,0.247312,0.222222,0.575248,0.521545,0.402497,26
0.465517,0.413333,0.504032,0.347339,0.395604,0.319444,0.404412,0.5,0.532,0.575342,0.155714,0.454128,0.685864,0.643192,0.006666,0.112971,0.009069,0.059613,0.027885,0.015971,0.017463,0.094485,0.011902,0.034388,0.001177,0.02378,0.006212,0.006537,0.133727,0.003844,0.056962,0.030879,0.014329,0.016696,0.094793,0.008526,0.031041,0.000809,0.016022,0.002731,0.481567,0.398058,0.355422,0.410072,0.548781,0.42268,0.443609,0.476744,0.572816,0.263636,0.440476,0.21875,0.487603,0.363636,0.551402,0.25,0.390681,0.296296,0.308756,0.259259,0.412442,0.333333,0.444444,0.185185,0.222222,0.175627,0.354839,0.222222,0.593069,0.611335,0.44268,26
0.625,0.444444,0.387097,0.319328,0.424908,0.407407,0.283088,0.584112,0.344,0.60274,0.185714,0.513761,0.664921,0.539906,0.005714,0.084823,0.01283,0.02206,0.022527,0.038414,0.005705,0.077626,0.011617,0.029513,0.005083,0.032945,0.0067,0.004659,0.103805,0.009758,0.020052,0.024743,0.035674,0.006589,0.074669,0.010479,0.025661,0.004547,0.021937,0.003502,0.308756,0.38835,0.373494,0.366906,0.548781,0.608247,0.278195,0.406977,0.38835,0.272727,0.452381,0.273437,0.512397,0.647727,0.457944,0.321429,0.318996,0.333333,0.37788,0.37037,0.239631,0.222222,0.222222,0.148148,0.222222,0.247312,0.426523,0.296296,0.585149,0.576709,0.419193,26
0.581897,0.351111,0.504032,0.282913,0.465201,0.462963,0.404412,0.542056,0.344,0.579909,0.174286,0.490826,0.554974,0.58216,0.005664,0.084062,0.015632,0.022565,0.026496,0.016209,0.017116,0.078328,0.01095,0.06594,0.004923,0.058212,0.006491,0.004859,0.110824,0.010423,0.021284,0.027613,0.012724,0.016349,0.076964,0.009812,0.062346,0.004451,0.048312,0.004762,0.37788,0.417476,0.36747,0.266187,0.5,0.56701,0.300752,0.627907,0.572816,0.263636,0.5,0.3125,0.38843,0.5,0.551402,0.321429,0.390681,0.259259,0.308756,0.333333,0.447005,0.37037,0.296296,0.185185,0.185185,0.283154,0.354839,0.333333,0.586139,0.593601,0.47408,26
0.551724,0.524444,0.379032,0.271709,0.52381,0.393519,0.264706,0.542056,0.34,0.680365,0.17,0.559633,0.659686,0.558685,0.013734,0.084823,0.010102,0.006624,0.02471,0.01799,0.034579,0.037408,0.010427,0.049809,0.002113,0.063909,0.008585,0.013099,0.097156,0.00717,0.005601,0.024248,0.015399,0.03567,0.035834,0.009336,0.044356,0.001665,0.050283,0.005463,0.447005,0.300971,0.271084,0.323741,0.463415,0.536083,0.24812,0.313953,0.485437,0.4,0.619048,0.265625,0.305785,0.375,0.551402,0.142857,0.318996,0.185185,0.205069,0.296296,0.274194,0.296296,0.333333,0.259259,0.259259,0.283154,0.283154,0.148148,0.590099,0.526274,0.358947,26
0.62069,0.511111,0.504032,0.347339,0.512821,0.259259,0.463235,0.588785,0.508,0.826484,0.207143,0.550459,0.434555,0.57277,0.004812,0.12248,0.012093,0.036374,0.032649,0.015674,0.01652,0.058131,0.008617,0.036781,0.00289,0.079514,0.00691,0.003782,0.134836,0.006875,0.033774,0.032462,0.014805,0.014962,0.054898,0.005525,0.028571,0.002234,0.066305,0.006793,0.343318,0.417476,0.355422,0.460432,0.634146,0.402062,0.263158,0.383721,0.572816,0.218182,0.619048,0.289062,0.272727,0.488636,0.392523,0.357143,0.426523,0.296296,0.343318,0.37037,0.274194,0.259259,0.518519,0.074074,0.333333,0.247312,0.139785,0.37037,0.669802,0.563516,0.450376,26
0.478448,0.395556,0.375,0.358543,0.380952,0.462963,0.591912,0.598131,0.412,0.6621,0.187143,0.559633,0.570681,0.539906,0.005714,0.097756,0.009069,0.031322,0.022229,0.011162,0.022622,0.098876,0.011522,0.052646,0.002217,0.045826,0.005583,0.00551,0.120429,0.006209,0.028509,0.025633,0.00767,0.019321,0.095499,0.009574,0.047531,0.001673,0.03229,0.003642,0.308756,0.572816,0.36747,0.381295,0.47561,0.608247,0.323308,0.604651,0.572816,0.354545,0.702381,0.28125,0.38843,0.625,0.411215,0.392857,0.390681,0.333333,0.239631,0.481481,0.239631,0.333333,0.296296,0.333333,0.37037,0.247312,0.354839,0.296296,0.622772,0.658588,0.4938,26
0.586207,0.506667,0.487903,0.330532,0.509158,0.518519,0.507353,0.560748,0.42,0.931507,0.175714,0.357798,0.47644,0.492958,0.005739,0.131609,0.041587,0.062981,0.025305,0.021671,0.026889,0.049701,0.009903,0.038376,0.002249,0.057716,0.007259,0.004909,0.144071,0.036739,0.060659,0.025238,0.01748,0.024721,0.047485,0.007859,0.028131,0.001769,0.054967,0.006583,0.412442,0.572816,0.289157,0.266187,0.5,0.608247,0.406015,0.430233,0.572816,0.254545,0.5,0.210937,0.421488,0.5,0.551402,0.428571,0.318996,0.259259,0.274194,0.444444,0.343318,0.333333,0.37037,0.259259,0.259259,0.318996,0.354839,0.222222,0.65495,0.594443,0.48978,26
0.534483,0.506667,0.443548,0.417367,0.600733,0.365741,0.452206,0.5,0.344,0.671233,0.161429,0.458716,0.659686,0.488263,0.036815,0.084062,0.013494,0.0389,0.022229,0.013715,0.027683,0.062522,0.012283,0.024905,0.002153,0.0649,0.005514,0.036266,0.097894,0.009388,0.034894,0.019695,0.011475,0.026257,0.062665,0.011146,0.019753,0.001753,0.056692,0.002381,0.37788,0.572816,0.39759,0.381295,0.573171,0.608247,0.255639,0.430233,0.572816,0.4,0.642857,0.460937,0.487603,0.511364,0.551402,0.392857,0.426523,0.259259,0.308756,0.407407,0.239631,0.222222,0.37037,0.296296,0.37037,0.354839,0.354839,0.333333,0.626238,0.690685,0.510714,26
0.758621,0.582222,0.447581,0.294118,0.373626,0.578704,0.382353,0.514019,0.372,0.748858,0.175714,0.46789,0.450262,0.57277,0.013207,0.126284,0.015706,0.026663,0.026397,0.019949,0.023019,0.092202,0.010807,0.053798,0.001833,0.054248,0.032314,0.011371,0.132619,0.011532,0.025148,0.029988,0.014983,0.022541,0.091968,0.009336,0.047002,0.001353,0.0456,0.032075,0.37788,0.38835,0.355422,0.273381,0.463415,0.546392,0.278195,0.337209,0.466019,0.272727,0.392857,0.328125,0.297521,0.511364,0.551402,0.392857,0.390681,0.259259,0.343318,0.37037,0.274194,0.111111,0.407407,0.185185,0.222222,0.354839,0.247312,0.296296,0.630198,0.51874,0.44268,26
0.538793,0.506667,0.5,0.268908,0.373626,0.361111,0.507353,0.761682,0.276,0.639269,0.187143,0.669725,0.659686,0.586854,0.006466,0.096995,0.016001,0.010441,0.018557,0.013121,0.012006,0.066737,0.006285,0.04334,0.001729,0.045826,0.004955,0.005911,0.110454,0.010866,0.009466,0.022169,0.01094,0.009859,0.057017,0.005954,0.038713,0.001185,0.026374,0.001821,0.274194,0.572816,0.271084,0.388489,0.512195,0.463918,0.270677,0.244186,0.504854,0.472727,0.440476,0.25,0.495868,0.5,0.485981,0.5,0.390681,0.333333,0.343318,0.222222,0.343318,0.185185,0.296296,0.333333,0.296296,0.175627,0.462366,0.222222,0.641584,0.554812,0.473863,26
0.564655,0.448889,0.491935,0.392157,0.505495,0.486111,0.496324,0.757009,0.36,0.634703,0.155714,0.674312,0.612565,0.615023,0.006065,0.140358,0.013199,0.017738,0.033542,0.017812,0.013544,0.134703,0.010379,0.044226,0.001769,0.052019,0.007677,0.00536,0.15737,0.008205,0.014283,0.033551,0.014032,0.011543,0.125508,0.00905,0.039683,0.001401,0.03229,0.005182,0.37788,0.572816,0.271084,0.28777,0.378049,0.391753,0.240601,0.244186,0.572816,0.336364,0.559524,0.375,0.487603,0.625,0.551402,0.535714,0.354839,0.259259,0.274194,0.259259,0.205069,0.074074,0.518519,0.185185,0.333333,0.283154,0.390681,0.333333,0.686139,0.569037,0.463614,26
0.62931,0.631111,0.689516,0.392157,0.472527,0.486111,0.338235,0.570093,0.392,0.712329,0.152857,0.490826,0.575916,0.624413,0.00817,0.106124,0.016001,0.047825,0.028778,0.056463,0.006896,0.067791,0.00757,0.031641,0.001289,0.043349,0.008864,0.007088,0.108977,0.007392,0.044304,0.029691,0.052738,0.007035,0.065313,0.005859,0.025661,0.000937,0.033522,0.006863,0.412442,0.320388,0.246988,0.302158,0.719512,0.515464,0.255639,0.418605,0.504854,0.281818,0.559524,0.296875,0.487603,0.477273,0.46729,0.285714,0.247312,0.259259,0.412442,0.296296,0.274194,0.185185,0.333333,0.111111,0.333333,0.21147,0.426523,0.222222,0.681683,0.56871,0.399039,26
0.512931,0.453333,0.483871,0.322129,0.413919,0.375,0.573529,0.626168,0.38,0.43379,0.161429,0.582569,0.680628,0.568075,0.011202,0.120578,0.014673,0.019422,0.024214,0.011103,0.018009,0.053565,0.009712,0.044846,0.001593,0.021303,0.008305,0.010795,0.137791,0.009831,0.017363,0.026722,0.00874,0.014962,0.048897,0.008145,0.04418,0.001193,0.006655,0.004902,0.412442,0.572816,0.355422,0.446043,0.719512,0.608247,0.24812,0.406977,0.485437,0.427273,0.702381,0.296875,0.603306,0.590909,0.551402,0.464286,0.462366,0.333333,0.308756,0.481481,0.239631,0.333333,0.296296,0.333333,0.481481,0.247312,0.354839,0.333333,0.613861,0.710243,0.557814,26
0.383621,0.413333,0.435484,0.305322,0.380952,0.476852,0.411765,0.462617,0.404,0.593607,0.207143,0.513761,0.581152,0.483568,0.012355,0.123621,0.02013,0.066012,0.022923,0.019296,0.027484,0.056726,0.017663,0.036692,0.001777,0.37404,0.045156,0.012698,0.144071,0.016189,0.064187,0.026326,0.015637,0.026604,0.058252,0.015813,0.032981,0.001121,0.361351,0.04321,0.239631,0.349515,0.246988,0.258993,0.439024,0.268041,0.210526,0.360465,0.203883,0.281818,0.261905,0.210937,0.305785,0.375,0.224299,0.285714,0.247312,0.148148,0.343318,0.148148,0.239631,0.185185,0.185185,0.185185,0.185185,0.21147,0.318996,0.148148,0.563366,0.343425,0.268892,26
0.581897,0.462222,0.512097,0.358543,0.465201,0.550926,0.569853,0.686916,0.54,0.552511,0.165714,0.550459,0.670157,0.530516,0.013809,0.104983,0.019392,0.038226,0.097648,0.028558,0.018654,0.070425,0.028471,0.033502,0.001817,0.067624,0.015285,0.012999,0.121906,0.014045,0.035398,0.098575,0.023961,0.015655,0.063548,0.025006,0.0306,0.001393,0.054474,0.012046,0.308756,0.330097,0.216867,0.266187,0.341463,0.608247,0.233083,0.267442,0.417476,0.272727,0.547619,0.25,0.272727,0.420455,0.28972,0.357143,0.354839,0.333333,0.205069,0.333333,0.343318,0.148148,0.259259,0.222222,0.333333,0.318996,0.247312,0.296296,0.690099,0.434007,0.405176,26
0.517241,0.413333,0.455645,0.378151,0.490842,0.527778,0.463235,0.635514,0.444,0.378995,0.168571,0.559633,0.497382,0.507042,0.017393,0.269304,0.015706,0.018748,0.023916,0.018524,0.016173,0.080436,0.025709,0.03235,0.001961,0.063413,0.014447,0.016956,0.285556,0.011384,0.015571,0.024347,0.01421,0.014615,0.075552,0.023387,0.032804,0.001521,0.04979,0.013516,0.274194,0.242718,0.355422,0.223022,0.341463,0.608247,0.300752,0.406977,0.359223,0.227273,0.452381,0.28125,0.487603,0.454545,0.299065,0.178571,0.677419,0.148148,0.170507,0.444444,0.308756,0.222222,0.185185,0.148148,0.185185,0.283154,0.426523,0.296296,0.607426,0.476443,0.395488,26
0.50431,0.502222,0.475806,0.238095,0.388278,0.430556,0.441176,0.509346,0.356,0.56621,0.184286,0.633028,0.685864,0.666667,0.008797,0.266641,0.023079,0.025933,0.032748,0.027727,0.014238,0.073411,0.020948,0.037313,0.001377,0.05945,0.010609,0.00844,0.275582,0.018406,0.02554,0.035926,0.024674,0.01298,0.073257,0.019671,0.034127,0.000849,0.041903,0.007143,0.239631,0.504854,0.174699,0.194245,0.280488,0.226804,0.203008,0.22093,0.281553,0.272727,0.261905,0.234375,0.256198,0.284091,0.317757,0.357143,0.175627,0.222222,0.205069,0.259259,0.343318,0.074074,0.185185,0.222222,0.296296,0.21147,0.247312,0.148148,0.610396,0.297807,0.292379,26
0.50431,0.484444,0.399194,0.277311,0.534799,0.550926,0.599265,0.686916,0.612,0.534247,0.147143,0.53211,0.712042,0.57277,0.01015,0.137315,0.018581,0.04659,0.026099,0.019118,0.021481,0.087812,0.046372,0.050784,0.002185,0.062918,0.00998,0.009793,0.151459,0.015302,0.045368,0.025337,0.014507,0.018083,0.081024,0.042058,0.048148,0.001865,0.050776,0.006163,0.37788,0.514563,0.319277,0.42446,0.487805,0.556701,0.278195,0.44186,0.572816,0.281818,0.392857,0.320312,0.289256,0.420455,0.336449,0.392857,0.354839,0.333333,0.37788,0.37037,0.274194,0.333333,0.444444,0.296296,0.333333,0.283154,0.283154,0.222222,0.675743,0.567867,0.48757,26
0.37931,0.448889,0.403226,0.420168,0.450549,0.5,0.426471,0.663551,0.312,0.630137,0.192857,0.513761,0.827225,0.516432,0.014987,0.167744,0.021826,0.047207,0.025504,0.022086,0.016322,0.081665,0.021472,0.033413,0.001993,0.056973,0.014168,0.015353,0.183967,0.01848,0.043128,0.027019,0.018134,0.015259,0.075728,0.020719,0.029012,0.001417,0.045847,0.008824,0.308756,0.330097,0.355422,0.273381,0.439024,0.329897,0.233083,0.372093,0.330097,0.263636,0.488095,0.25,0.487603,0.420455,0.271028,0.25,0.426523,0.222222,0.239631,0.222222,0.239631,0.296296,0.333333,0.259259,0.185185,0.247312,0.283154,0.222222,0.632673,0.463249,0.356519,26
0.599138,0.573333,0.407258,0.389356,0.509158,0.458333,0.444853,0.640187,0.36,0.716895,0.091429,0.495413,0.706806,0.295775,0.008596,0.116774,0.013936,0.012181,0.019252,0.016446,0.011361,0.082894,0.048467,0.122308,0.002914,0.251424,0.032035,0.007689,0.124123,0.010497,0.008794,0.0192,0.013021,0.010057,0.077846,0.047154,0.115785,0.002906,0.240325,0.028363,0.343318,0.456311,0.253012,0.28777,0.463415,0.371134,0.255639,0.5,0.38835,0.245455,0.380952,0.296875,0.132231,0.261364,0.420561,0.285714,0.354839,0.259259,0.308756,0.296296,0.343318,0.296296,0.148148,0.185185,0.333333,0.318996,0.175627,0.185185,0.613861,0.426661,0.379445,26
0.551724,0.635556,0.427419,0.394958,0.512821,0.513889,0.477941,0.588785,0.408,0.680365,0.2,0.555046,0.685864,0.577465,0.010651,0.130848,0.014231,0.047095,0.035526,0.022739,0.043508,0.079909,0.014902,0.038376,0.001977,0.066634,0.012144,0.010018,0.132619,0.010423,0.04352,0.035333,0.01861,0.041714,0.076787,0.013003,0.032981,0.001361,0.053241,0.008684,0.308756,0.572816,0.331325,0.395683,0.439024,0.257732,0.240601,0.372093,0.349515,0.227273,0.642857,0.273437,0.487603,0.443182,0.336449,0.535714,0.354839,0.37037,0.308756,0.222222,0.343318,0.222222,0.222222,0.185185,0.407407,0.283154,0.390681,0.296296,0.69802,0.519394,0.466637,26
