@relation keystroketouch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R15-68

@attribute holdtime1 numeric
@attribute holdtime2 numeric
@attribute holdtime3 numeric
@attribute holdtime4 numeric
@attribute holdtime5 numeric
@attribute holdtime6 numeric
@attribute holdtime7 numeric
@attribute holdtime8 numeric
@attribute holdtime9 numeric
@attribute holdtime10 numeric
@attribute holdtime11 numeric
@attribute holdtime12 numeric
@attribute holdtime13 numeric
@attribute holdtime14 numeric
@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute user_id {1,2,3,4,5,6,7,8,9,10,20,21,24,25,26,27,28,29,35,36,37,38,40,41,50,51,53,54,55,65,66,68,69,70,71,73,80,81,82,83,84,85}

@data
0.327586,0.36,0.254032,0.173669,0.260073,0.226852,0.227941,0.439252,0.12,0.465753,0.1,0.330275,0.439791,0.356808,0.302475,0.318018,0.197183,25
0.262931,0.222222,0.266129,0.159664,0.278388,0.337963,0.308824,0.551402,0.188,0.30137,0.064286,0.362385,0.319372,0.192488,0.268812,0.277733,0.162668,25
0.284483,0.262222,0.173387,0.260504,0.282051,0.240741,0.511029,0.490654,0.264,0.410959,0.068571,0.288991,0.424084,0.220657,0.320792,0.288776,0.158432,25
0.189655,0.315556,0.254032,0.240896,0.289377,0.24537,0.360294,0.574766,0.188,0.328767,0.095714,0.399083,0.445026,0.234742,0.318812,0.275067,0.185938,25
0.310345,0.333333,0.16129,0.154062,0.373626,0.162037,0.286765,0.411215,0.18,0.369863,0.091429,0.293578,0.418848,0.173709,0.264851,0.279745,0.194068,25
0.327586,0.364444,0.221774,0.226891,0.344322,0.125,0.452206,0.471963,0.26,0.383562,0.124286,0.422018,0.471204,0.328638,0.369307,0.165631,0.181266,25
0.418103,0.368889,0.258065,0.254902,0.32967,0.291667,0.261029,0.397196,0.244,0.351598,0.125714,0.33945,0.492147,0.286385,0.355446,0.128201,0.135505,25
0.560345,0.346667,0.342742,0.235294,0.263736,0.273148,0.279412,0.401869,0.224,0.401826,0.128571,0.279817,0.439791,0.225352,0.354455,0.120667,0.174257,25
0.452586,0.275556,0.346774,0.196078,0.014652,0.162037,0.430147,0.317757,0.348,0.401826,0.125714,0.5,0.638743,0.286385,0.356931,0.068358,0.101769,25
0.37069,0.2,0.153226,0.098039,0.278388,0.314815,0.356618,0.439252,0.308,0.278539,0.148571,0.261468,0.502618,0.507042,0.327228,0.096431,0.134727,25
0.241379,0.177778,0.282258,0.182073,0.421245,0.203704,0.319853,0.542056,0.208,0.39726,0.061429,0.288991,0.507853,0.220657,0.297525,0.068874,0.05333,25
0.37069,0.333333,0.217742,0.193277,0.333333,0.300926,0.257353,0.345794,0.264,0.420091,0.118571,0.353211,0.413613,0.286385,0.327228,0.099286,0.11613,25
0.318966,0.24,0.241935,0.173669,0.14652,0.310185,0.220588,0.401869,0.312,0.214612,0.1,0.302752,0.340314,0.206573,0.243564,0.09428,0.09909,25
0.323276,0.311111,0.008065,0.316527,0.227106,0.310185,0.455882,0.509346,0.22,0.365297,0.105714,0.472477,0.434555,0.305164,0.34703,0.118843,0.179708,25
0.293103,0.244444,0.326613,0.196078,0.267399,0.402778,0.308824,0.425234,0.172,0.410959,0.135714,0.293578,0.382199,0.211268,0.315842,0.0976,0.120584,25
0.267241,0.186667,0.334677,0.22409,0.336996,0.189815,0.459559,0.453271,0.188,0.456621,0.081429,0.394495,0.314136,0.286385,0.322772,0.110983,0.10043,25
0.310345,0.257778,0.241935,0.170868,0.289377,0.347222,0.183824,0.476636,0.208,0.438356,0.134286,0.376147,0.361257,0.455399,0.329703,0.108782,0.198305,25
0.357759,0.28,0.225806,0.238095,0.194139,0.180556,0.341912,0.509346,0.292,0.424658,0.13,0.279817,0.340314,0.309859,0.321287,0.097789,0.095196,25
0.331897,0.124444,0.298387,0.243697,0.355311,0.287037,0.334559,0.453271,0.304,0.429224,0.102857,0.293578,0.439791,0.215962,0.330693,0.082394,0.173478,25
0.301724,0.328889,0.334677,0.285714,0.172161,0.282407,0.345588,0.369159,0.192,0.420091,0.121429,0.417431,0.455497,0.328638,0.347525,0.097085,0.149648,25
0.392241,0.244444,0.358871,0.179272,0.340659,0.337963,0.264706,0.313084,0.248,0.342466,0.145714,0.353211,0.366492,0.295775,0.332673,0.101298,0.086069,25
0.318966,0.346667,0.241935,0.215686,0.362637,0.240741,0.261029,0.275701,0.24,0.424658,0.095714,0.330275,0.434555,0.361502,0.317327,0.103122,0.137063,25
0.331897,0.266667,0.350806,0.240896,0.311355,0.328704,0.352941,0.401869,0.288,0.351598,0.092857,0.284404,0.623037,0.2723,0.356436,0.109813,0.173696,25
0.293103,0.346667,0.262097,0.154062,0.369963,0.324074,0.316176,0.425234,0.312,0.365297,0.108571,0.334862,0.549738,0.300469,0.35099,0.087073,0.12426,25
0.362069,0.435556,0.314516,0.310924,0.296703,0.337963,0.386029,0.429907,0.216,0.410959,0.124286,0.33945,0.534031,0.352113,0.407426,0.130352,0.214005,25
0.293103,0.364444,0.455645,0.29972,0.388278,0.324074,0.286765,0.46729,0.304,0.378995,0.115714,0.366972,0.408377,0.361502,0.40495,0.091425,0.095196,25
0.452586,0.275556,0.270161,0.201681,0.322344,0.212963,0.327206,0.434579,0.216,0.365297,0.112857,0.348624,0.324607,0.408451,0.336139,0.103122,0.136284,25
0.461207,0.511111,0.504032,0.336134,0.369963,0.435185,0.411765,0.509346,0.484,0.461187,0.165714,0.536697,0.518325,0.497653,0.575248,0.527255,0.455048,26
0.452586,0.542222,0.298387,0.291317,0.399267,0.476852,0.349265,0.495327,0.484,0.538813,0.138571,0.646789,0.575916,0.544601,0.564356,0.50971,0.434676,26
0.452586,0.497778,0.528226,0.2493,0.373626,0.555556,0.444853,0.621495,0.476,0.365297,0.144286,0.376147,0.617801,0.535211,0.567327,0.456369,0.414086,26
0.426724,0.4,0.487903,0.268908,0.509158,0.550926,0.386029,0.579439,0.368,0.511416,0.172857,0.490826,0.795812,0.596244,0.605446,0.561176,0.382903,26
0.465517,0.32,0.483871,0.32493,0.380952,0.430556,0.441176,0.542056,0.396,0.497717,0.185714,0.559633,0.602094,0.43662,0.562376,0.48697,0.37901,26
0.62069,0.475556,0.520161,0.372549,0.450549,0.476852,0.393382,0.640187,0.376,0.543379,0.184286,0.555046,0.581152,0.525822,0.637624,0.518225,0.379571,26
0.482759,0.551111,0.459677,0.355742,0.472527,0.537037,0.455882,0.607477,0.46,0.643836,0.151429,0.646789,0.575916,0.535211,0.654455,0.549152,0.440344,26
0.534483,0.506667,0.435484,0.322129,0.318681,0.388889,0.444853,0.542056,0.348,0.625571,0.178571,0.573394,0.612565,0.516432,0.588614,0.599449,0.472088,26
0.538793,0.346667,0.375,0.333333,0.410256,0.430556,0.301471,0.565421,0.42,0.511416,0.17,0.527523,0.513089,0.577465,0.551485,0.581577,0.438787,26
0.478448,0.564444,0.487903,0.313725,0.424908,0.388889,0.338235,0.560748,0.616,0.493151,0.192857,0.688073,0.717277,0.478873,0.637624,0.528613,0.431778,26
0.5,0.297778,0.334677,0.313725,0.424908,0.388889,0.452206,0.481308,0.492,0.538813,0.16,0.582569,0.628272,0.464789,0.555446,0.579237,0.421747,26
0.517241,0.404444,0.439516,0.322129,0.454212,0.458333,0.345588,0.462617,0.26,0.643836,0.138571,0.614679,0.675393,0.492958,0.564851,0.707577,0.531647,26
0.590517,0.444444,0.383065,0.263305,0.424908,0.444444,0.444853,0.434579,0.272,0.534247,0.211429,0.53211,0.60733,0.530516,0.568812,0.604971,0.501587,26
0.396552,0.466667,0.431452,0.27451,0.373626,0.481481,0.4375,0.574766,0.432,0.511416,0.17,0.577982,0.544503,0.408451,0.556931,0.567867,0.419193,26
0.439655,0.484444,0.419355,0.294118,0.461538,0.402778,0.547794,0.607477,0.292,0.547945,0.174286,0.545872,0.732984,0.525822,0.602475,0.643897,0.635099,26
0.469828,0.391111,0.53629,0.254902,0.520147,0.347222,0.378676,0.663551,0.332,0.520548,0.105714,0.527523,0.649215,0.70892,0.575743,0.572546,0.500247,26
0.525862,0.44,0.487903,0.313725,0.538462,0.328704,0.522059,0.5,0.316,0.525114,0.162857,0.541284,0.497382,0.474178,0.575248,0.521545,0.402497,26
0.465517,0.413333,0.504032,0.347339,0.395604,0.319444,0.404412,0.5,0.532,0.575342,0.155714,0.454128,0.685864,0.643192,0.593069,0.611335,0.44268,26
0.625,0.444444,0.387097,0.319328,0.424908,0.407407,0.283088,0.584112,0.344,0.60274,0.185714,0.513761,0.664921,0.539906,0.585149,0.576709,0.419193,26
0.581897,0.351111,0.504032,0.282913,0.465201,0.462963,0.404412,0.542056,0.344,0.579909,0.174286,0.490826,0.554974,0.58216,0.586139,0.593601,0.47408,26
0.551724,0.524444,0.379032,0.271709,0.52381,0.393519,0.264706,0.542056,0.34,0.680365,0.17,0.559633,0.659686,0.558685,0.590099,0.526274,0.358947,26
0.62069,0.511111,0.504032,0.347339,0.512821,0.259259,0.463235,0.588785,0.508,0.826484,0.207143,0.550459,0.434555,0.57277,0.669802,0.563516,0.450376,26
0.478448,0.395556,0.375,0.358543,0.380952,0.462963,0.591912,0.598131,0.412,0.6621,0.187143,0.559633,0.570681,0.539906,0.622772,0.658588,0.4938,26
0.586207,0.506667,0.487903,0.330532,0.509158,0.518519,0.507353,0.560748,0.42,0.931507,0.175714,0.357798,0.47644,0.492958,0.65495,0.594443,0.48978,26
0.534483,0.506667,0.443548,0.417367,0.600733,0.365741,0.452206,0.5,0.344,0.671233,0.161429,0.458716,0.659686,0.488263,0.626238,0.690685,0.510714,26
0.758621,0.582222,0.447581,0.294118,0.373626,0.578704,0.382353,0.514019,0.372,0.748858,0.175714,0.46789,0.450262,0.57277,0.630198,0.51874,0.44268,26
0.538793,0.506667,0.5,0.268908,0.373626,0.361111,0.507353,0.761682,0.276,0.639269,0.187143,0.669725,0.659686,0.586854,0.641584,0.554812,0.473863,26
0.564655,0.448889,0.491935,0.392157,0.505495,0.486111,0.496324,0.757009,0.36,0.634703,0.155714,0.674312,0.612565,0.615023,0.686139,0.569037,0.463614,26
0.62931,0.631111,0.689516,0.392157,0.472527,0.486111,0.338235,0.570093,0.392,0.712329,0.152857,0.490826,0.575916,0.624413,0.681683,0.56871,0.399039,26
0.512931,0.453333,0.483871,0.322129,0.413919,0.375,0.573529,0.626168,0.38,0.43379,0.161429,0.582569,0.680628,0.568075,0.613861,0.710243,0.557814,26
0.383621,0.413333,0.435484,0.305322,0.380952,0.476852,0.411765,0.462617,0.404,0.593607,0.207143,0.513761,0.581152,0.483568,0.563366,0.343425,0.268892,26
0.581897,0.462222,0.512097,0.358543,0.465201,0.550926,0.569853,0.686916,0.54,0.552511,0.165714,0.550459,0.670157,0.530516,0.690099,0.434007,0.405176,26
0.517241,0.413333,0.455645,0.378151,0.490842,0.527778,0.463235,0.635514,0.444,0.378995,0.168571,0.559633,0.497382,0.507042,0.607426,0.476443,0.395488,26
0.50431,0.502222,0.475806,0.238095,0.388278,0.430556,0.441176,0.509346,0.356,0.56621,0.184286,0.633028,0.685864,0.666667,0.610396,0.297807,0.292379,26
0.50431,0.484444,0.399194,0.277311,0.534799,0.550926,0.599265,0.686916,0.612,0.534247,0.147143,0.53211,0.712042,0.57277,0.675743,0.567867,0.48757,26
0.37931,0.448889,0.403226,0.420168,0.450549,0.5,0.426471,0.663551,0.312,0.630137,0.192857,0.513761,0.827225,0.516432,0.632673,0.463249,0.356519,26
0.599138,0.573333,0.407258,0.389356,0.509158,0.458333,0.444853,0.640187,0.36,0.716895,0.091429,0.495413,0.706806,0.295775,0.613861,0.426661,0.379445,26
0.551724,0.635556,0.427419,0.394958,0.512821,0.513889,0.477941,0.588785,0.408,0.680365,0.2,0.555046,0.685864,0.577465,0.69802,0.519394,0.466637,26
0.581897,0.688889,0.342742,0.397759,0.531136,0.393519,0.488971,0.476636,0.444,0.675799,0.164286,0.454128,0.60733,0.474178,0.639109,0.370328,0.298391,26
0.543103,0.364444,0.370968,0.355742,0.380952,0.388889,0.345588,0.439252,0.396,0.465753,0.154286,0.5,0.565445,0.469484,0.518812,0.420297,0.287146,26
0.547414,0.395556,0.366935,0.330532,0.553114,0.453704,0.536765,0.602804,0.364,0.671233,0.178571,0.587156,0.638743,0.615023,0.649505,0.549479,0.451933,26
0.685345,0.466667,0.447581,0.372549,0.428571,0.351852,0.507353,0.53271,0.396,0.60274,0.201429,0.642202,0.675393,0.544601,0.657921,0.511206,0.398603,26
0.625,0.333333,0.5,0.260504,0.468864,0.421296,0.698529,0.579439,0.416,0.616438,0.172857,0.577982,0.528796,0.511737,0.636139,0.547983,0.460842,26
0.586207,0.484444,0.399194,0.352941,0.391941,0.472222,0.393382,0.686916,0.444,0.484018,0.14,0.56422,0.581152,0.530516,0.60099,0.476958,0.385114,26
0.676724,0.466667,0.53629,0.380952,0.487179,0.310185,0.518382,0.560748,0.448,0.954338,0.145714,0.522936,0.492147,0.633803,0.681683,0.498201,0.402154,26
0.625,0.466667,0.419355,0.333333,0.479853,0.421296,0.363971,0.401869,0.352,0.429224,0.145714,0.56422,0.581152,0.41784,0.547525,0.567025,0.537224,26
0.62069,0.56,0.427419,0.369748,0.450549,0.490741,0.470588,0.546729,0.376,0.493151,0.158571,0.458716,0.649215,0.558685,0.622277,0.633232,0.437447,26
0.448276,0.524444,0.471774,0.341737,0.512821,0.37963,0.360294,0.556075,0.436,0.493151,0.172857,0.573394,0.549738,0.492958,0.590099,0.603939,0.473645,26
0.62069,0.475556,0.504032,0.383754,0.461538,0.416667,0.477941,0.663551,0.436,0.511416,0.17,0.545872,0.649215,0.647887,0.663861,0.55851,0.401157,26
0.711207,0.417778,0.399194,0.408964,0.47619,0.49537,0.551471,0.635514,0.416,0.547945,0.145714,0.53211,0.691099,0.600939,0.667327,0.577741,0.416296,26
0.607759,0.444444,0.435484,0.333333,0.351648,0.481481,0.448529,0.523364,0.508,0.534247,0.157143,0.545872,0.602094,0.41784,0.593069,0.561038,0.44268,26
0.310345,0.257778,0.270161,0.282913,0.223443,0.365741,0.286765,0.420561,0.264,0.296804,0.122857,0.307339,0.361257,0.276995,0.315347,0.479109,0.323562,27
0.306034,0.342222,0.21371,0.238095,0.190476,0.143519,0.216912,0.186916,0.208,0.342466,0.105714,0.293578,0.52356,0.309859,0.256436,0.364995,0.312969,27
0.375,0.351111,0.346774,0.196078,0.322344,0.398148,0.286765,0.411215,0.408,0.26484,0.122857,0.394495,0.403141,0.29108,0.372277,0.460067,0.323779,27
0.331897,0.173333,0.21371,0.193277,0.347985,0.236111,0.209559,0.261682,0.36,0.351598,0.127143,0.224771,0.39267,0.150235,0.261386,0.43368,0.3368,27
0.418103,0.266667,0.354839,0.263305,0.300366,0.319444,0.161765,0.28972,0.16,0.205479,0.15,0.33945,0.356021,0.375587,0.310396,0.417115,0.248394,27
0.306034,0.484444,0.375,0.179272,0.245421,0.37037,0.25,0.369159,0.272,0.273973,0.125714,0.302752,0.403141,0.356808,0.339109,0.384364,0.252288,27
0.487069,0.373333,0.318548,0.229692,0.241758,0.24537,0.301471,0.214953,0.244,0.296804,0.114286,0.288991,0.335079,0.356808,0.313366,0.334067,0.208646,27
0.323276,0.288889,0.233871,0.238095,0.241758,0.337963,0.272059,0.303738,0.292,0.200913,0.14,0.192661,0.188482,0.305164,0.266337,0.338607,0.223224,27
0.387931,0.2,0.233871,0.210084,0.230769,0.310185,0.257353,0.359813,0.212,0.223744,0.084286,0.279817,0.293194,0.309859,0.251485,0.33257,0.281569,27
0.275862,0.377778,0.245968,0.221289,0.139194,0.361111,0.253676,0.434579,0.2,0.159817,0.141429,0.261468,0.308901,0.309859,0.273267,0.459929,0.254281,27
0.469828,0.351111,0.205645,0.210084,0.208791,0.291667,0.261029,0.257009,0.224,0.388128,0.078571,0.224771,0.314136,0.333333,0.274752,0.500541,0.322314,27
0.353448,0.28,0.217742,0.243697,0.32967,0.282407,0.305147,0.369159,0.308,0.374429,0.127143,0.330275,0.361257,0.267606,0.328713,0.409443,0.251727,27
0.349138,0.355556,0.197581,0.176471,0.322344,0.194444,0.261029,0.411215,0.28,0.388128,0.135714,0.261468,0.230366,0.361502,0.301485,0.385395,0.276554,27
0.362069,0.315556,0.334677,0.196078,0.263736,0.333333,0.323529,0.299065,0.112,0.246575,0.138571,0.201835,0.356021,0.28169,0.284158,0.424649,0.265434,27
0.37931,0.293333,0.245968,0.218487,0.260073,0.268519,0.25,0.364486,0.14,0.251142,0.114286,0.298165,0.450262,0.370892,0.290594,0.428674,0.293594,27
0.293103,0.351111,0.225806,0.137255,0.307692,0.314815,0.286765,0.299065,0.38,0.260274,0.114286,0.224771,0.366492,0.370892,0.294554,0.538298,0.374647,27
0.362069,0.408889,0.221774,0.254902,0.296703,0.226852,0.294118,0.341121,0.18,0.342466,0.127143,0.270642,0.319372,0.276995,0.30297,0.489498,0.338918,27
0.400862,0.413333,0.165323,0.215686,0.212454,0.347222,0.220588,0.32243,0.312,0.232877,0.092857,0.376147,0.277487,0.305164,0.286634,0.45857,0.292036,27
0.288793,0.266667,0.221774,0.128852,0.311355,0.25,0.165441,0.294393,0.248,0.205479,0.121429,0.353211,0.282723,0.230047,0.230693,0.431667,0.286585,27
0.413793,0.373333,0.274194,0.280112,0.230769,0.314815,0.268382,0.303738,0.4,0.305936,0.092857,0.206422,0.356021,0.319249,0.321287,0.554674,0.359291,27
0.288793,0.364444,0.189516,0.243697,0.142857,0.375,0.253676,0.434579,0.276,0.324201,0.111429,0.252294,0.319372,0.422535,0.30099,0.509383,0.284467,27
0.284483,0.262222,0.25,0.187675,0.212454,0.24537,0.3125,0.341121,0.244,0.410959,0.148571,0.316514,0.272251,0.244131,0.282178,0.449024,0.279794,27
0.349138,0.355556,0.278226,0.277311,0.285714,0.481481,0.279412,0.238318,0.304,0.347032,0.115714,0.311927,0.319372,0.276995,0.335644,0.525243,0.337796,27
0.232759,0.253333,0.314516,0.201681,0.197802,0.222222,0.261029,0.294393,0.3,0.292237,0.118571,0.293578,0.235602,0.178404,0.240099,0.339588,0.215655,27
0.314655,0.386667,0.165323,0.193277,0.300366,0.324074,0.213235,0.21028,0.316,0.196347,0.13,0.261468,0.39267,0.375587,0.281683,0.411971,0.271103,27
0.344828,0.346667,0.282258,0.243697,0.252747,0.425926,0.301471,0.308411,0.228,0.30137,0.098571,0.137615,0.434555,0.469484,0.320792,0.398916,0.301506,27
0.435345,0.311111,0.290323,0.291317,0.377289,0.185185,0.238971,0.359813,0.28,0.378995,0.09,0.256881,0.429319,0.384977,0.340099,0.327049,0.23637,27
0.306034,0.377778,0.310484,0.226891,0.289377,0.388889,0.147059,0.35514,0.212,0.456621,0.112857,0.353211,0.471204,0.333333,0.337624,0.434195,0.318981,27
0.340517,0.364444,0.310484,0.19888,0.296703,0.310185,0.264706,0.299065,0.344,0.214612,0.125714,0.376147,0.413613,0.431925,0.339604,0.468443,0.3211,27
0.344828,0.346667,0.217742,0.193277,0.260073,0.134259,0.356618,0.266355,0.272,0.296804,0.13,0.302752,0.429319,0.356808,0.29802,0.414965,0.285681,27
0.375,0.257778,0.266129,0.221289,0.179487,0.166667,0.305147,0.046729,0.244,0.232877,0.111429,0.270642,0.34555,0.328638,0.233663,0.307164,0.217991,27
0.491379,0.386667,0.334677,0.204482,0.307692,0.324074,0.235294,0.415888,0.156,0.255708,0.09,0.215596,0.298429,0.267606,0.29802,0.34628,0.208646,27
0.413793,0.364444,0.262097,0.190476,0.21978,0.305556,0.235294,0.462617,0.252,0.273973,0.142857,0.284404,0.335079,0.380282,0.321287,0.443691,0.277458,27
0.362069,0.315556,0.262097,0.235294,0.230769,0.333333,0.227941,0.21028,0.128,0.369863,0.122857,0.334862,0.397906,0.023474,0.256436,0.415292,0.277676,27
0.331897,0.404444,0.21371,0.310924,0.102564,0.314815,0.319853,0.350467,0.2,0.196347,0.091429,0.33945,0.403141,0.286385,0.286139,0.374025,0.247833,27
0.357759,0.36,0.173387,0.151261,0.271062,0.24537,0.349265,0.415888,0.32,0.200913,0.141429,0.247706,0.340314,0.384977,0.304455,0.427831,0.282348,27
0.331897,0.346667,0.334677,0.210084,0.223443,0.314815,0.205882,0.397196,0.252,0.410959,0.134286,0.261468,0.465969,0.2723,0.323267,0.450055,0.273221,27
0.383621,0.382222,0.290323,0.226891,0.245421,0.356481,0.283088,0.476636,0.212,0.315068,0.124286,0.261468,0.403141,0.347418,0.340099,0.365322,0.276679,27
0.375,0.333333,0.266129,0.240896,0.227106,0.300926,0.143382,0.38785,0.1,0.328767,0.114286,0.325688,0.303665,0.267606,0.269802,0.3496,0.236153,27
0.413793,0.368889,0.298387,0.187675,0.179487,0.240741,0.191176,0.271028,0.34,0.210046,0.107143,0.307339,0.439791,0.366197,0.289604,0.403406,0.309637,27
0.323276,0.435556,0.229839,0.196078,0.32967,0.277778,0.147059,0.341121,0.22,0.30137,0.092857,0.33945,0.366492,0.356808,0.291089,0.326722,0.20631,27
0.383621,0.413333,0.310484,0.201681,0.355311,0.231481,0.275735,0.359813,0.34,0.269406,0.12,0.334862,0.497382,0.464789,0.368317,0.417493,0.285681,27
0.288793,0.497778,0.197581,0.184874,0.336996,0.412037,0.191176,0.397196,0.284,0.30137,0.104286,0.302752,0.413613,0.28169,0.319802,0.356807,0.302846,27
0.387931,0.342222,0.185484,0.226891,0.238095,0.217593,0.099265,0.401869,0.22,0.205479,0.067143,0.389908,0.240838,0.300469,0.237624,0.220745,0.158993,27
0.275862,0.36,0.221774,0.257703,0.282051,0.208333,0.1875,0.485981,0.176,0.347032,0.091429,0.417431,0.361257,0.319249,0.29703,0.306648,0.235374,27
0.37931,0.297778,0.254032,0.291317,0.234432,0.231481,0.220588,0.238318,0.176,0.347032,0.074286,0.307339,0.371728,0.276995,0.264851,0.314182,0.222571,27
0.422414,0.328889,0.350806,0.246499,0.168498,0.157407,0.297794,0.401869,0.24,0.310502,0.07,0.256881,0.314136,0.408451,0.293564,0.383194,0.249173,27
0.340517,0.346667,0.205645,0.291317,0.223443,0.222222,0.334559,0.401869,0.24,0.310502,0.13,0.321101,0.554974,0.300469,0.334653,0.290788,0.201638,27
0.297414,0.44,0.237903,0.263305,0.260073,0.212963,0.297794,0.280374,0.228,0.305936,0.108571,0.307339,0.413613,0.356808,0.306931,0.258037,0.166562,27
0.237069,0.475556,0.254032,0.2493,0.296703,0.231481,0.356618,0.38785,0.204,0.287671,0.105714,0.178899,0.397906,0.314554,0.30396,0.303139,0.232259,27
0.405172,0.417778,0.225806,0.210084,0.326007,0.337963,0.389706,0.373832,0.276,0.296804,0.165714,0.247706,0.544503,0.370892,0.382673,0.30651,0.246837,27
0.293103,0.48,0.471774,0.37535,0.461538,0.430556,0.415441,0.490654,0.496,0.497717,0.148571,0.674312,0.60733,0.389671,0.577228,0.389697,0.41231,28
0.474138,0.395556,0.443548,0.361345,0.40293,0.402778,0.378676,0.476636,0.34,0.456621,0.161429,0.784404,0.643979,0.596244,0.583168,0.271885,0.213226,28
0.633621,0.515556,0.455645,0.408964,0.355311,0.351852,0.382353,0.64486,0.324,0.456621,0.148571,0.669725,0.643979,0.483568,0.600495,0.349462,0.238271,28
0.568966,0.48,0.467742,0.37535,0.388278,0.356481,0.408088,0.616822,0.272,0.497717,0.154286,0.619266,0.691099,0.478873,0.588614,0.398916,0.319325,28
0.512931,0.568889,0.53629,0.439776,0.501832,0.407407,0.496324,0.588785,0.336,0.579909,0.184286,0.637615,0.659686,0.704225,0.691584,0.337576,0.360756,28
0.693966,0.324444,0.362903,0.414566,0.410256,0.240741,0.422794,0.476636,0.312,0.429224,0.131429,0.633028,0.628272,0.483568,0.543069,0.477751,0.294062,28
0.534483,0.484444,0.399194,0.417367,0.3663,0.555556,0.433824,0.640187,0.3,0.648402,0.14,0.62844,0.764398,0.591549,0.643069,0.460394,0.390598,28
0.422414,0.502222,0.435484,0.204482,0.6337,0.291667,0.569853,0.668224,0.264,0.420091,0.151429,0.582569,0.659686,0.723005,0.60198,0.521029,0.398947,28
0.327586,0.422222,0.41129,0.355742,0.457875,0.347222,0.367647,0.551402,0.452,0.474886,0.162857,0.555046,0.65445,0.629108,0.568317,0.441025,0.260201,28
0.508621,0.408889,0.548387,0.364146,0.512821,0.319444,0.400735,0.523364,0.316,0.511416,0.115714,0.66055,0.539267,0.713615,0.592079,0.484957,0.258643,28
0.482759,0.453333,0.516129,0.462185,0.52381,0.435185,0.367647,0.471963,0.34,0.497717,0.138571,0.591743,0.445026,0.521127,0.584158,0.556824,0.373994,28
0.62069,0.44,0.306452,0.512605,0.47619,0.314815,0.323529,0.373832,0.088,0.479452,0.174286,0.559633,0.460733,0.380282,0.508416,0.378188,0.281695,28
0.422414,0.337778,0.41129,0.257703,0.304029,0.37963,0.389706,0.429907,0.364,0.342466,0.155714,0.454128,0.659686,0.43662,0.466832,0.306321,0.291944,28
0.508621,0.346667,0.459677,0.29972,0.446886,0.384259,0.4375,0.61215,0.456,0.607306,0.124286,0.669725,0.727749,0.638498,0.616832,0.636879,0.372437,28
