@relation touch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute stroke_duration numeric
@attribute start_x numeric
@attribute start_y numeric
@attribute stop_x numeric
@attribute stop_y numeric
@attribute direct_end_to_end_distance numeric
@attribute mean_resultant_length numeric
@attribute up_down_left_right numeric
@attribute direction_of_end_to_end_line numeric
@attribute largest_deviation_from_end_to_end numeric
@attribute average_direction numeric
@attribute length_of_trajectory numeric
@attribute average_velocity numeric
@attribute mid_stroke_pressure numeric
@attribute mid_stroke_area_covered numeric
@attribute touch_experience {0,1,2,3}

@data
0.24453,0.976235,0.02337,0.768258,0.196167,0.228916,0.778874,0.666667,0.895917,0.011348,0.898626,0.153006,0.034386,0.862876,0.428571,2
0.345186,0.976235,0.043493,0.738986,0.22818,0.267068,0.781754,0.666667,0.902639,0.013327,0.9008,0.180188,0.028372,0.737458,0.392857,2
0.261488,0.942537,0.040248,0.751303,0.202769,0.207831,0.79487,0.666667,0.89305,0.010808,0.896606,0.139601,0.029345,1,0.464286,2
0.34081,0.754432,0.23045,0.919943,0.133797,0.277108,0.779383,1,0.434854,0.013126,0.41805,0.185925,0.02967,0.707358,0.535714,2
0.186543,0.976235,0.088285,0.750829,0.251171,0.243976,0.732113,0.666667,0.907053,0.011146,0.91271,0.16268,0.047843,0.617057,0.321429,2
0.178337,0.90381,0.111654,0.733775,0.277792,0.195783,0.733725,0.666667,0.876434,0.008668,0.876052,0.129987,0.040288,0.88796,0.428571,2
0.095186,0.924431,0.066863,0.712899,0.269364,0.257028,0.654354,0.666667,0.883202,0.014821,0.886004,0.171889,0.095535,0.85786,0.464286,2
0.11488,0.715202,0.258363,0.908165,0.092047,0.338353,0.640905,1,0.411525,0.030452,0.406166,0.229085,0.105846,0.712375,0.464286,2
0.097921,0.768012,0.197992,0.938418,0.092655,0.288153,0.647027,1,0.430939,0.017579,0.437867,0.19394,0.104464,0.772575,0.464286,2
0.118162,0.713693,0.251223,0.927605,0.101325,0.353414,0.637903,1,0.42367,0.027346,0.422327,0.239026,0.107437,0.948161,0.571429,2
0.124726,0.963662,0.029212,0.75604,0.189459,0.221888,0.619831,0.666667,0.902822,0.011978,0.909054,0.147935,0.064427,0.707358,0.392857,2
0.097921,0.947567,0.035054,0.729512,0.22334,0.251004,0.618733,0.666667,0.893392,0.021003,0.891624,0.168296,0.091241,0.832776,0.464286,2
0.118162,0.937508,0.056476,0.712054,0.255922,0.268072,0.573497,0.666667,0.8912,0.023762,0.892091,0.179606,0.081581,0.867893,0.464286,2
0.124179,0.986295,0.031809,0.719091,0.252986,0.320281,0.697766,0.666667,0.898527,0.02431,0.896996,0.215392,0.092748,0.707358,0.357143,2
0.082604,0.93097,0,0.698721,0.206399,0.277108,0.484152,0.666667,0.893005,0.018617,0.884345,0.186201,0.117181,1,0.642857,2
0.106674,0.9531,0.031809,0.703458,0.268716,0.314257,0.665516,0.666667,0.886419,0.024262,0.882509,0.211443,0.104923,1,0.571429,2
0.142779,0.730793,0.299909,0.866888,0.086605,0.311245,0.651554,0,0.373716,0.040897,0.360204,0.212627,0.080294,1,0.535714,2
0.099562,0.752923,0.210975,0.889626,0.070269,0.268072,0.622672,1,0.402089,0.017626,0.396845,0.179483,0.095544,0.913044,0.464286,2
0.125821,0.690054,0.257714,0.829465,0.10052,0.2751,0.660033,1,0.395519,0.013538,0.38512,0.184635,0.078976,0.59699,0.392857,2
0.184902,0.727273,0.234345,0.832781,0.102335,0.227912,0.632342,1,0.391986,0.01492,0.389253,0.153055,0.045496,0.461538,0.25,2
0.189278,0.754432,0.217467,0.887632,0.094807,0.254016,0.718364,1,0.409874,0.021485,0.410899,0.172469,0.049912,0.667224,0.392857,2
0.208972,0.762983,0.211624,0.890573,0.091445,0.246988,0.761645,1,0.408852,0.014123,0.40876,0.166613,0.043763,0.647157,0.357143,2
0.196389,0.738841,0.242784,0.893416,0.113831,0.278112,0.733671,1,0.41532,0.022905,0.402377,0.188067,0.052364,0.727425,0.464286,2
0.211707,0.724758,0.218116,0.938966,0.062968,0.358434,0.777579,1,0.420966,0.023095,0.414122,0.241705,0.062181,0.677258,0.392857,2
0.134573,0.67396,0.265504,0.905258,0.032758,0.415663,0.691683,1,0.39899,0.048927,0.397343,0.282651,0.111974,0.87291,0.607143,2
0.135667,0.742864,0.209028,0.912838,0.056354,0.310241,0.735366,1,0.408894,0.023533,0.39969,0.207987,0.0825,0.752508,0.464286,2
0.179978,0.72174,0.218765,0.889152,0.07874,0.298193,0.7221,1,0.413455,0.015216,0.40841,0.200806,0.060792,0.717391,0.428571,2
0.417943,0.720231,0.219414,0.754145,0.179778,0.09739,0.827538,1,0.414509,0.011337,0.531577,0.330751,0.04298,0.647157,0.428571,2
0.083698,0.937005,0.0766,0.703932,0.294127,0.288153,0.627415,0.666667,0.886248,0.024263,0.877657,0.194028,0.120448,0.747492,0.392857,2
0.080416,0.859047,0.108409,0.704879,0.309858,0.212851,0.580904,0.333333,0.849826,0.017943,0.842139,0.14191,0.092833,0.777592,0.428571,2
0.098468,0.957123,0.014281,0.70152,0.287054,0.344378,0.597095,0.666667,0.876505,0.034274,0.880044,0.232853,0.123899,1,0.642857,2
0.099015,0.929964,0.03051,0.707664,0.27552,0.296185,0.641595,0.333333,0.87201,0.018077,0.881532,0.19814,0.105552,1,0.607143,2
0.117068,0.953602,0.06102,0.686878,0.332244,0.355422,0.666393,0.666667,0.880355,0.034066,0.875931,0.240247,0.108906,0.742475,0.5,2
0.050328,0.944046,0.10776,0.755566,0.262061,0.202811,0.549102,0.666667,0.893542,0.007881,0.891161,0.134773,0.132555,0.64214,0.571429,2
0.16302,0.980762,0.151902,0.702511,0.285052,0.291165,0.679959,0.666667,0.937941,0.011372,0.928872,0.196014,0.06536,0.617057,0.285714,2
0.172319,1,0.10776,0.744671,0.303203,0.305221,0.702856,0.666667,0.906315,0.020324,0.892868,0.207509,0.065472,0.541806,0.25,2
0.161926,1,0.08439,0.72288,0.265086,0.340361,0.759781,0.666667,0.925066,0.020591,0.926565,0.228143,0.076238,0.62709,0.321429,2
0.194748,1,0.088285,0.774514,0.256616,0.267068,0.687942,0.666667,0.911767,0.004304,0.90393,0.178799,0.050263,0.531773,0.214286,2
0.227024,1,0.077898,0.741118,0.255103,0.302209,0.790396,0.666667,0.917699,0.012476,0.919905,0.20261,0.048801,0.652174,0.285714,2
0.198031,1,0.055178,0.723354,0.286867,0.342369,0.696421,0.666667,0.898872,0.039907,0.893478,0.232376,0.063869,0.787625,0.357143,2
0.16302,0.989815,0.088934,0.738513,0.306833,0.304217,0.723289,0.666667,0.892137,0.029166,0.890776,0.204883,0.068227,0.62709,0.321429,2
0.117615,0.733308,0.257065,0.903543,0.120787,0.299197,0.609376,1,0.417486,0.020019,0.404863,0.200668,0.091139,0.516722,0.357143,2
0.209519,0.752923,0.248626,0.909995,0.098705,0.293173,0.637587,1,0.406941,0.013196,0.422069,0.2,0.052172,0.61204,0.464286,2
0.213895,0.750912,0.234994,0.939839,0.074504,0.334337,0.781302,1,0.412624,0.017837,0.401077,0.224538,0.057259,0.607023,0.428571,2
0.276805,0.763486,0.212273,0.950172,0.075188,0.321285,0.834382,1,0.421304,0.010257,0.436874,0.217007,0.042819,0.501672,0.321429,2
0.333151,0.757953,0.197992,0.936049,0.070874,0.307229,0.853415,1,0.422691,0.007886,0.417877,0.205352,0.033558,0.672241,0.464286,2
0.157549,0.78813,0.165534,0.939839,0.060589,0.269076,0.698811,1,0.42471,0.003822,0.416262,0.179237,0.061946,0.822742,0.535714,2
0.200219,0.77103,0.181763,0.936997,0.071479,0.286145,0.794061,1,0.426725,0.006569,0.423582,0.191614,0.052324,0.787625,0.571429,2
0.301969,0.789639,0.200589,1,0.071479,0.34739,0.819766,1,0.430915,0.023036,0.434518,0.241418,0.043602,0.687291,0.464286,2
0.206783,0.791651,0.177868,0.951682,0.060589,0.284137,0.777644,1,0.42171,0.011045,0.427359,0.191135,0.050561,0.752508,0.535714,2
0.280635,0.770024,0.180465,1,0.058169,0.366466,0.776425,1,0.437198,0.032328,0.4276,0.248941,0.048397,0.837793,0.5,2
0.300328,0.773545,0.206431,0.987684,0.061194,0.35743,0.853991,1,0.42524,0.018461,0.411204,0.239609,0.043516,0.657191,0.464286,2
0.208972,0.705143,0.236941,0.946945,0.053934,0.401606,0.794018,1,0.417862,0.022599,0.408095,0.270085,0.070242,0.747492,0.392857,2
0.304158,0.720231,0.233695,0.958787,0.056959,0.395582,0.836332,1,0.419398,0.018197,0.407874,0.266308,0.047734,0.727425,0.464286,2
0.208972,0.707658,0.247977,1,0.055144,0.463855,0.797473,1,0.425784,0.040986,0.417941,0.314522,0.081613,0.692308,0.357143,2
0.241247,0.710675,0.247977,0.953103,0.049699,0.410643,0.765237,1,0.413182,0.03588,0.395201,0.278321,0.062834,0.87291,0.535714,2
0.258753,0.746888,0.187605,0.996684,0.041228,0.39759,0.751142,1,0.431988,0.030087,0.434106,0.271992,0.057303,0.847826,0.5,2
0.25547,0.723752,0.208378,1,0.030338,0.440763,0.805358,1,0.426657,0.019942,0.419435,0.29725,0.063372,0.787625,0.464286,2
0.179978,0.716208,0.233046,0.995263,0.042438,0.448795,0.723865,1,0.423643,0.048259,0.407044,0.305403,0.091612,0.948161,0.535714,2
0.150985,0.736829,0.227853,0.992894,0.067244,0.409639,0.662809,1,0.429049,0.044166,0.412127,0.278796,0.099107,0.752508,0.464286,2
0.16849,0.739847,0.196694,0.94126,0.08358,0.326305,0.718451,1,0.434846,0.0198,0.425587,0.219037,0.070524,0.692308,0.535714,2
0.258206,0.738841,0.190851,1,0.037598,0.413655,0.829025,1,0.431798,0.014474,0.420336,0.277196,0.058512,0.787625,0.535714,2
0.097374,0.84125,0.334202,0.2543,0.483501,0.466867,0.272644,0.666667,0.949813,0.034024,0.958647,0.314151,0.167298,0.16388,0,2
0.119256,0.39625,0.352488,0.66636,0.35284,0.23494,0.401965,1,0.495264,0.006402,0.486025,0.155873,0.070639,0.176175,0,2
0.074945,0.85625,0.267154,0.509778,0.301711,0.238956,0.104018,0.666667,0.985507,0.005185,0.98756,0.158432,0.10963,0.155682,0,2
0.084792,0.825,0.234646,0.415592,0.346212,0.309237,0.48611,0.666667,0.948921,0.005984,0.948064,0.206241,0.126211,0.184373,0,2
0.078228,0.7925,0.258011,0.462685,0.345265,0.238956,0.550094,0.666667,0.950157,0.006918,0.880628,0.263101,0.171361,0.184373,0,2
0.038293,0.80375,0.275281,0.591012,0.327275,0.13253,0.104455,0.666667,0.9539,0.001544,0.956134,0.086715,0.110658,0.180274,0,2
0.067834,0.2475,0.611538,0.760546,0.450362,0.461847,0.351177,1,0.445432,0.055171,0.445277,0.314272,0.230493,0.180274,0,2
0.055252,0.32125,0.520109,0.784092,0.386925,0.417671,0.21997,1,0.448621,0.054952,0.445915,0.284303,0.249019,0.167978,0,2
0.08698,0.315,0.485569,0.850022,0.379351,0.468876,0.394053,1,0.463129,0.022986,0.456855,0.31477,0.18554,0.172077,0,2
0.076039,0.325,0.498775,0.860617,0.363255,0.477912,0.383297,1,0.453731,0.032107,0.449293,0.321493,0.213336,0.184373,0,2
0.053063,0.385,0.464235,0.774673,0.333903,0.361446,0.095613,1,0.440328,0.019901,0.442069,0.242336,0.220855,0.167978,0,2
0.064004,0.43125,0.484553,0.735822,0.400181,0.279116,0.377064,1,0.451767,0.016365,0.438342,0.186505,0.146811,0.184373,0,2
0.059628,0.3625,0.526204,0.699325,0.413436,0.310241,0.098703,1,0.442609,0.01339,0.434968,0.207344,0.172509,0.180274,0,2
0.087527,0.345,0.481505,0.656942,0.405862,0.278112,0.097353,1,0.456769,0.012825,0.4497,0.185688,0.110954,0.172077,0,2
0.063457,0.29125,0.508934,0.847667,0.503384,0.473896,0.477976,1,0.499085,0.047678,0.481999,0.320823,0.24901,0.188471,0,2
0.060722,0.285,0.657253,0.612204,0.645407,0.278112,0.280383,1,0.50083,0.015286,0.498994,0.185473,0.152776,0.180274,0,2
0.037746,0.81875,0.572935,0.513309,0.57913,0.204819,0.274695,0.666667,0.98911,0.019314,0.494197,0.13724,0.169808,0.176175,0,2
0.057987,0.34125,0.633888,0.57453,0.608481,0.200803,0.102041,1,0.489385,0.007599,0.483283,0.133192,0.11642,0.180274,0,2
0.09628,0.1725,0.847223,0.609849,0.812994,0.366466,0.403244,1,0.496387,0.002406,0.486827,0.244331,0.132468,0.172077,0,2
0.124726,0.88875,0.724301,0.415592,0.780802,0.35241,0.07564,0.666667,0.965415,0.0369,0.955864,0.238101,0.101773,0.167978,0,2
0.088074,0.85375,0.788302,0.426188,0.80826,0.310241,0.092066,0.666667,0.977821,0.035891,0.656159,0.209983,0.1241,0.180274,0,2
0.089716,0.93875,0.761889,0.599253,0.767547,0.228916,0.092451,0.666667,0.981657,0.01905,0.642761,0.153475,0.090551,0.180274,0,2
0.100109,0.955,0.748683,0.550984,0.803526,0.292169,0.374744,0.666667,0.958469,0.0414,0.577728,0.199458,0.105163,0.180274,0,2
0.095186,0.8775,0.730397,0.573353,0.799739,0.21988,0.345723,0.666667,0.93499,0.03416,0.763313,0.150035,0.083977,0.176175,0,2
0.061816,0.89625,0.732429,0.646346,0.765653,0.161647,0.43345,0.666667,0.94962,0.018134,0.960485,0.108585,0.091287,0.180274,0,2
0.049781,0.8925,0.729381,0.667538,0.767547,0.143574,0.252972,0.666667,0.938291,0.011646,0.950656,0.095505,0.097598,0.167978,0,2
0.080416,0.89625,0.729381,0.713453,0.742929,0.101406,0.373038,0.666667,0.952669,0.008927,0.958494,0.066504,0.046543,0.180274,0,2
0.092451,0.91125,0.732429,0.580416,0.801632,0.238956,0.066164,0.666667,0.940225,0.026097,0.953212,0.160971,0.09218,0.159781,0,2
0.034464,0.855,0.736492,0.643991,0.794058,0.144578,0.07034,0.666667,0.914974,0.015225,0.925471,0.096021,0.131485,0.155682,0,2
0.077681,0.4175,0.794397,0.731113,0.72778,0.276104,0.424073,1,0.474432,0.022752,0.455758,0.186105,0.123709,0.172077,0,2
0.103392,0.90625,0.700936,0.643991,0.710737,0.165663,0.266992,0.666667,0.975155,0.01727,0.732419,0.110626,0.058471,0.176175,0,2
0.056346,0.8125,0.725317,0.525083,0.764706,0.197791,0.073339,0.666667,0.953732,0.010704,0.946432,0.132115,0.118393,0.167978,0,2
0.106674,0.34375,0.796429,0.771141,0.723993,0.369478,0.396913,1,0.478083,0.01697,0.472445,0.247345,0.122065,0.176175,0,2
0.070569,0.955,0.703984,0.711098,0.713578,0.14759,0.960587,0.666667,0.972413,0.018003,0.716995,0.160023,0.116685,0.180274,0,2
0.068381,0.88125,0.719222,0.599253,0.770387,0.194779,0.090979,0.666667,0.943226,0.011862,0.941812,0.1294,0.09831,0.16388,0,2
0.261488,0.95,0.707031,0.927724,0.695588,0.013052,0.672211,1,0.533353,0.065106,0.815412,0.202029,0.042247,0.184373,0,2
0.043217,0.41375,0.735476,0.702857,0.678546,0.254016,0.104409,1,0.475971,0.002136,0.466832,0.169161,0.185532,0.176175,0,2
0.080416,0.4025,0.702968,0.748773,0.633098,0.304217,0.099216,1,0.471635,0.010719,0.463605,0.203328,0.130536,0.176175,0,2
0.076586,0.98375,0.733444,0.642814,0.738195,0.227912,0.090027,0.666667,0.98354,0.016051,0.642603,0.152247,0.103585,0.180274,0,2
0.065098,0.92875,0.737508,0.661651,0.757132,0.170683,0.258188,0.666667,0.964528,0.024255,0.481373,0.11585,0.092634,0.172077,0,2
0.043764,0.885,0.740556,0.627509,0.757132,0.164659,0.055732,0.666667,0.965951,0.012286,0.625963,0.110108,0.123375,0.172077,0,2
0.060722,0.8475,0.718206,0.388514,0.786483,0.345382,0.205541,0.666667,0.959272,0.049982,0.702154,0.23603,0.192275,0.172077,0,2
0.084792,0.35875,0.824874,0.888873,0.716418,0.462851,0.272082,1,0.470142,0.035241,0.469418,0.311241,0.187738,0.172077,0,2
0.079322,0.31625,0.848239,0.782915,0.719259,0.411647,0.097128,1,0.458915,0.014811,0.457631,0.275953,0.177255,0.172077,0,2
0.218818,0.405,0.824874,0.648701,0.738195,0.221888,0.711585,1,0.45533,0.037791,0.501229,0.821961,0.202337,0.180274,0,2
0.036105,0.5775,0.784239,0.835894,0.728727,0.235944,0.105191,1,0.477413,0.001305,0.46897,0.156601,0.198688,0.172077,0,2
0.072757,0.3625,0.79135,0.834717,0.680439,0.415663,0.102745,1,0.464959,0.00347,0.458478,0.277596,0.192335,0.176175,0,2
0.072757,0.4025,0.727349,0.852376,0.646354,0.393574,0.10399,1,0.473827,0.007198,0.468577,0.26286,0.182466,0.167978,0,2
0.101204,0.755,0.850271,0.42972,0.794058,0.226908,0.093593,0.666667,0.020018,0.02134,0.344232,0.151951,0.080337,0.184373,0,2
0.08151,0.37375,0.80862,0.711098,0.752397,0.292169,0.390552,1,0.482061,0.018584,0.473744,0.195779,0.124395,0.172077,0,2
0.066193,0.4325,0.795413,0.862972,0.746717,0.373494,0.283512,1,0.488647,0.012095,0.495575,0.250071,0.18878,0.16388,0,2
0.083698,0.7875,0.742587,0.386159,0.802579,0.299197,0.241459,0.666667,0.956801,0.034045,0.955163,0.202471,0.125452,0.176175,0,2
0.080416,0.79125,0.740556,0.369677,0.804473,0.316265,0.070958,0.666667,0.957138,0.036102,0.969864,0.214114,0.137157,0.172077,0,2
0.051969,0.32875,0.858398,0.591012,0.768493,0.232932,0.100443,1,0.456835,0.006443,0.450154,0.155099,0.147142,0.172077,0,2
0.091904,0.81625,0.788302,0.582771,0.756185,0.143574,0.263583,0.666667,0.009543,0.021966,0.504499,0.096997,0.057771,0.184373,0,2
0.074945,0.91625,0.760873,0.492118,0.753344,0.301205,0.102111,0.666667,0.992927,0.042313,0.333393,0.204785,0.139886,0.184373,0,2
0.043217,0.93,0.745635,0.518019,0.755238,0.291165,0.271776,0.666667,0.983818,0.032393,0.497042,0.197162,0.21441,0.180274,0,2
0.036105,0.86,0.748683,0.47799,0.774174,0.272088,0.040582,0.666667,0.973153,0.031018,0.626953,0.185963,0.233495,0.172077,0,2
0.04814,0.84875,0.758841,0.473281,0.796898,0.269076,0.062856,0.666667,0.964936,0.033091,0.632162,0.182635,0.182783,0.167978,0,2
0.136761,0.724219,0.408475,0.139806,0.313085,0.457831,0.748753,0.666667,0.034119,0.041227,0.27835,0.311208,0.121157,0.692308,0.464286,2
0.088621,0.830469,0.447503,0.410637,0.599704,0.338353,0.466523,0.666667,0.926615,0.042356,0.918382,0.231544,0.135561,0.90301,0.464286,2
0.082057,0.647656,0.502268,0.125826,0.318365,0.437751,0.463338,0.666667,0.067328,0.047182,0.085428,0.299268,0.18607,0.787625,0.571429,2
0.052516,0.640625,0.527447,0.51846,0.605623,0.09739,0.474421,0.333333,0.861149,0.003921,0.86293,0.06325,0.064904,0.958194,0.571429,2
0.079322,0.839844,0.514228,0.550395,0.571814,0.199799,0.581087,0.666667,0.951933,0.048637,0.625494,0.142423,0.094296,0.913044,0.464286,2
0.065646,0.505469,0.555145,0.712276,0.552453,0.185743,0.483017,1,0.503106,0.005997,0.496829,0.123241,0.097368,0.61204,0.535714,2
0.049234,0.324219,0.336085,0.501353,0.44859,0.183735,0.486027,1,0.591287,0.004878,0.585359,0.121497,0.122647,0.787625,0.5,2
0.052516,0.1875,0.480236,0.423098,0.483811,0.194779,0.483258,1,0.503886,0.011067,0.502431,0.129354,0.123172,0.58194,0.357143,2
0.057987,0.586719,0.594173,0,0.422209,0.48494,0.502823,0.666667,0.054174,0.048111,0.040555,0.328826,0.275286,0.742475,0.571429,2
0.053611,0.498438,0.565216,0.121411,0.431596,0.309237,0.284186,0.666667,0.065586,0.00072,0.052258,0.205716,0.187245,0.411371,0.464286,2
0.047593,0.396094,0.545073,0,0.439809,0.319277,0.275984,0.666667,0.049261,0.006241,0.049013,0.212659,0.213165,0.175585,0.357143,2
0.051969,0.500781,0.561439,0.094185,0.459757,0.321285,0.543571,0.666667,0.046521,0.013272,0.025711,0.21445,0.199908,0.546823,0.464286,2
0.037199,0.43125,0.540037,0,0.388181,0.36245,0.45722,0.666667,0.065138,0.031367,0.052398,0.244151,0.295625,0.571906,0.464286,2
0.059081,0.534375,0.602356,0.12934,0.370137,0.37751,0.482077,0.666667,0.099126,0.018279,0.08333,0.252967,0.210338,0.87291,0.607143,2
0.031182,0.457031,0.529965,0.172182,0.394048,0.242972,0.484936,0.666667,0.087402,0.007307,0.072566,0.161677,0.228575,0.481605,0.535714,2
0.04814,0.553906,0.596061,0.119422,0.430361,0.363454,0.483548,0.666667,0.069701,0.016237,0.053843,0.243296,0.240178,0.551839,0.5,2
0.032276,0.502344,0.568993,0.267839,0.432769,0.204819,0.394625,0.666667,0.103079,0.011356,0.087535,0.135922,0.189605,0.692308,0.571429,2
0.04267,0.378125,0.48779,0.114527,0.383427,0.215863,0.402234,0.666667,0.075102,0.002629,0.059198,0.143338,0.160528,0.677258,0.571429,2
0.016411,0.357031,0.472053,0.189106,0.412822,0.123494,0.282109,0.666667,0.07074,0.00196,0.0589,0.080999,0.187584,0.065217,0.357143,2
0.052516,0.508594,0.626906,0.260481,0.498478,0.206827,0.548505,0.666667,0.091229,0.004058,0.075079,0.137058,0.129963,0.396321,0.392857,2
0.157549,0.402344,0.60991,0.095657,0.548933,0.231928,0.776216,0.666667,0.033445,0.005657,0.198461,0.154554,0.053707,0.541806,0.428571,2
0.078228,0.33125,0.568993,0.009566,0.483224,0.25502,0.626536,0.666667,0.047896,0.01226,0.031921,0.170217,0.112951,0.546823,0.428571,2
0.077681,0.296875,0.535631,0.031272,0.498185,0.198795,0.601266,0.666667,0.024212,0.003795,0.130243,0.131854,0.089384,0.506689,0.428571,2
1,0.353906,0.565846,0,0.476771,0.281124,0.819737,0.666667,0.04553,0.057444,0.447791,0.20365,0.009916,0.767559,0.464286,2
0.084245,0.307031,0.547591,0.018396,0.445969,0.235944,0.587064,0.666667,0.063901,0.004132,0.051718,0.156747,0.097777,0.667224,0.392857,2
0.068381,0.294531,0.52367,0,0.405195,0.248996,0.553422,0.666667,0.07318,0.015955,0.065025,0.166815,0.124739,0.687291,0.5,2
0.071663,0.284375,0.5243,0,0.421035,0.23494,0.614302,0.666667,0.066488,0.015031,0.061715,0.156822,0.11295,0.667224,0.5,2
0.051422,0.241406,0.52367,0.026928,0.438438,0.174699,0.389929,0.666667,0.071886,0.003202,0.064602,0.115586,0.113004,0.476589,0.428571,2
0.078775,0.335938,0.574029,0.018396,0.465624,0.259036,0.349021,0.666667,0.061359,0.050935,0.090594,0.188514,0.12369,0.59699,0.392857,2
0.035011,0.189844,0.519264,0,0.45389,0.149598,0.400173,0.666667,0.062119,0.002224,0.050764,0.098478,0.132894,0.346154,0.357143,2
0.519694,0.363281,0.516746,0.075054,0.449783,0.220884,0.34092,0.666667,0.043811,0.03085,0.425999,0.160433,0.016244,1,0.642857,2
0.079869,0.366406,0.531854,0.019867,0.406955,0.288153,0.491366,0.666667,0.066488,0.020455,0.076082,0.195624,0.126573,0.772575,0.5,2
0.069475,0.451563,0.550738,0,0.420449,0.369478,0.60649,0.666667,0.053655,0.02461,0.032043,0.248261,0.179779,0.586957,0.535714,2
0.33698,0.539063,0.666563,0.406082,0.631748,0.073293,0.651567,0.666667,0.037681,0.006866,0.164865,0.0495,0.007933,0.963211,0.571429,2
0.094092,0.492969,0.6823,0.087563,0.55128,0.327309,0.612438,0.666667,0.056343,0.023328,0.04759,0.220341,0.122438,0.762542,0.571429,2
0.065098,0.492969,0.501009,0.08094,0.405781,0.325301,0.596926,0.666667,0.044749,0.004548,0.028015,0.216973,0.167126,0.576923,0.535714,2
0.123632,0.464844,0.489678,0.030905,0.400208,0.343373,0.703226,0.666667,0.040042,0.006074,0.028847,0.229362,0.098965,0.867893,0.535714,2
0.098468,0.491406,0.555145,0.021339,0.397861,0.391566,0.665891,0.666667,0.062056,0.01618,0.048467,0.262633,0.139179,1,0.571429,2
0.09081,0.510156,0.617463,0.919778,0.508452,0.37249,0.69524,1,0.45756,0.009523,0.449855,0.249145,0.142322,0.62709,0.535714,2
0.310722,0.736719,0.358117,0.646052,0.385247,0.03012,0.843976,0.666667,0.923374,0.044485,0.749311,0.102509,0.018037,0.446488,0.321429,2
0.092998,0.783594,0.456945,0.38183,0.512353,0.293173,0.638147,0.666667,0.970163,0.009275,0.972419,0.195743,0.110461,0.401338,0.285714,2
0.103392,0.807813,0.587878,0.133395,0.664762,0.527108,0.55463,0.666667,0.973725,0.067536,0.5886,0.360441,0.181155,0.511706,0.357143,2
0.103392,0.942969,0.593543,0.196028,0.731775,0.594378,0.64674,0.666667,0.959579,0.071334,0.792919,0.405884,0.203472,0.436455,0.285714,2
0.107221,0.978125,0.619352,0,0.734913,0.781124,0.714294,0.666667,0.973605,0.103665,0.596692,0.537801,0.259533,0.471572,0.25,2
